time,header_stamp_secs,header_stamp_nsecs,header_frame_id,magnetic_field_x,magnetic_field_y,magnetic_field_z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
2026/06/04 15:15:44.250572751,1780596944,249608096,imu_link,0.25400209426879883,0.224287748336792,0.3220045566558838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.261062830,1780596944,260387483,imu_link,0.2615699768066406,0.22881531715393066,0.3215217590332031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.272591925,1780596944,272220134,imu_link,0.2592964172363281,0.21992230415344238,0.3060026168823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.281932566,1780596944,281783485,imu_link,0.24399065971374512,0.22020220756530762,0.3093733787536621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.292689297,1780596944,292519814,imu_link,0.24651885032653809,0.23891115188598633,0.3137028217315674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.304492027,1780596944,304316905,imu_link,0.2620120048522949,0.2297978401184082,0.3161795139312744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.305369747,1780596944,304377681,imu_link,0.2698392868041992,0.22205591201782227,0.32349467277526855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.316027195,1780596944,315201819,imu_link,0.24965620040893555,0.2242121696472168,0.3093738555908203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.326376031,1780596944,324921504,imu_link,0.24909186363220215,0.22911977767944336,0.31178855895996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.337772242,1780596944,336754722,imu_link,0.2595672607421875,0.23221731185913086,0.3142273426055908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.348469675,1780596944,347461431,imu_link,0.25595927238464355,0.2223525047302246,0.32395482063293457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.356784354,1780596944,355100601,imu_link,0.25966548919677734,0.22780251502990723,0.3186075687408447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.367100646,1780596944,364920487,imu_link,0.25692033767700195,0.21890521049499512,0.30502939224243164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.378598182,1780596944,376634204,imu_link,0.24255108833312988,0.22067499160766602,0.31082606315612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.388851702,1780596944,387372258,imu_link,0.24554038047790527,0.23987865447998047,0.3127279281616211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.399002327,1780596944,398069647,imu_link,0.2634751796722412,0.22784972190856934,0.31327366828918457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.410628093,1780596944,409778967,imu_link,0.26888084411621094,0.22154712677001953,0.3200957775115967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.420705057,1780596944,420339182,imu_link,0.2539815902709961,0.22329092025756836,0.30986905097961426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.430319287,1780596944,429946626,imu_link,0.2505643367767334,0.22717547416687012,0.3117959499359131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.442077263,1780596944,441715657,imu_link,0.25911378860473633,0.2312304973602295,0.31617093086242676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.452577658,1780596944,452393168,imu_link,0.2540411949157715,0.22281837463378906,0.3254067897796631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.463337011,1780596944,463164933,imu_link,0.2600831985473633,0.2312486171722412,0.3200569152832031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.475126184,1780596944,474744140,imu_link,0.2564260959625244,0.21938729286193848,0.3030858039855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.477202080,1780596944,474833438,imu_link,0.24112367630004883,0.22016310691833496,0.31033945083618164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.486430879,1780596944,484502687,imu_link,0.24365806579589844,0.23837947845458984,0.31369900703430176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.499294493,1780596944,497381341,imu_link,0.2629876136779785,0.2283341884613037,0.31327176094055176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.508268643,1780596944,506845441,imu_link,0.26697540283203125,0.22152328491210938,0.32252001762390137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.518938609,1780596944,517601900,imu_link,0.25203990936279297,0.22473740577697754,0.3098621368408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.530064289,1780596944,529252469,imu_link,0.2481369972229004,0.22910666465759277,0.312272310256958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.540576684,1780596944,540019270,imu_link,0.2567315101623535,0.2302112579345703,0.31325602531433105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.550976394,1780596944,550677827,imu_link,0.25876712799072266,0.2258319854736328,0.3249223232269287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.562507376,1780596944,562298010,imu_link,0.26253747940063477,0.22883272171020508,0.3249218463897705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.573198707,1780596944,572998881,imu_link,0.2569139003753662,0.21939754486083984,0.3059995174407959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.582826317,1780596944,582550231,imu_link,0.2411050796508789,0.22163987159729004,0.313248872756958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.594669768,1780596944,594381864,imu_link,0.24651265144348145,0.23940348625183105,0.31467270851135254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.594949024,1780596944,594419118,imu_link,0.2606050968170166,0.22830414772033691,0.3161804676055908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.611975837,1780596944,611642229,imu_link,0.26651883125305176,0.2205355167388916,0.32349228858947754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.622683068,1780596944,622413888,imu_link,0.250607967376709,0.22471857070922852,0.31083083152770996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.634371516,1780596944,634121515,imu_link,0.24721765518188477,0.2271287441253662,0.31227540969848633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.635209577,1780596944,634254524,imu_link,0.2567174434661865,0.2316896915435791,0.31762218475341797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.645642081,1780596944,644871282,imu_link,0.2554168701171875,0.2257843017578125,0.3244311809539795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.656425300,1780596944,655579041,imu_link,0.2606194019317627,0.2288041114807129,0.32346200942993164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.667697608,1780596944,666700731,imu_link,0.25597596168518066,0.21840190887451172,0.3059999942779541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.678647808,1780596944,677725034,imu_link,0.2411518096923828,0.21918416023254395,0.31325483322143555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.688158111,1780596944,687432044,imu_link,0.24414443969726562,0.238389253616333,0.31612730026245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.699764755,1780596944,699267669,imu_link,0.26111936569213867,0.22684025764465332,0.31861257553100586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.710391317,1780596944,710076926,imu_link,0.26938605308532715,0.22057461738586426,0.3225264549255371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.722124047,1780596944,721880128,imu_link,0.2535078525543213,0.22328615188598633,0.3113250732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.731484087,1780596944,731368423,imu_link,0.24574971199035645,0.22907495498657227,0.3137247562408447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.742305170,1780596944,742133211,imu_link,0.26056456565856934,0.23026752471923828,0.3152048587799072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.754033993,1780596944,753866168,imu_link,0.2568972110748291,0.22334814071655273,0.32395410537719727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.754464248,1780596944,753908402,imu_link,0.2587404251098633,0.22681140899658203,0.3224925994873047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.765702637,1780596944,764826225,imu_link,0.25644993782043457,0.2189013957977295,0.30745625495910645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.775360506,1780596944,774519903,imu_link,0.24210381507873535,0.21870136260986328,0.30888795852661133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.787144424,1780596944,786450085,imu_link,0.24559998512268066,0.2374274730682373,0.3166179656982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.798474678,1780596944,797370261,imu_link,0.2602083683013916,0.22437071800231934,0.3181314468383789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.808847162,1780596944,808140174,imu_link,0.26747560501098633,0.2205488681793213,0.32349395751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.819820244,1780596944,819073250,imu_link,0.25255417823791504,0.2227790355682373,0.30938243865966797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.830167577,1780596944,829826469,imu_link,0.24718618392944336,0.22860121726989746,0.31130099296569824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.842171743,1780596944,841719543,imu_link,0.2557215690612793,0.23364043235778809,0.31713032722473145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.849454820,1780596944,849209178,imu_link,0.25640177726745605,0.22432422637939453,0.3244364261627197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.859363132,1780596944,858856401,imu_link,0.2606334686279297,0.22831463813781738,0.3249197006225586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.869977402,1780596944,869675404,imu_link,0.25693440437316895,0.2184157371520996,0.3064873218536377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.880844071,1780596944,880398568,imu_link,0.24256181716918945,0.2201845645904541,0.3113129138946533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.891496884,1780596944,891179360,imu_link,0.24368023872375488,0.23739838600158691,0.31467247009277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.902110885,1780596944,901977977,imu_link,0.26303601264953613,0.22637367248535156,0.31667518615722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.912121646,1780596944,911862267,imu_link,0.2673959732055664,0.22447609901428223,0.32202792167663574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.925325283,1780596944,924801511,imu_link,0.24919486045837402,0.22371721267700195,0.3118016719818115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.927131573,1780596944,924978485,imu_link,0.2466905117034912,0.22957730293273926,0.3117833137512207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.935247790,1780596944,934506772,imu_link,0.2600831985473633,0.23025965690612793,0.31423306465148926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.946269920,1780596944,945276131,imu_link,0.25783228874206543,0.22434282302856445,0.3229823112487793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.958401311,1780596944,957157900,imu_link,0.2605929374694824,0.22928881645202637,0.31812024116516113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.968665618,1780596944,967818467,imu_link,0.2564229965209961,0.21938610076904297,0.30211472511291504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.980438208,1780596944,979712056,imu_link,0.24016070365905762,0.22064208984375,0.3113076686859131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:44.989742664,1780596944,989328508,imu_link,0.24459457397460938,0.23888015747070312,0.3103010654449463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.372821,1780596945,62085,imu_link,0.262021541595459,0.22930669784545898,0.3161807060241699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.12341323,1780596945,11930950,imu_link,0.2674286365509033,0.22300457954406738,0.3234879970550537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.23024900,1780596945,22866024,imu_link,0.2525184154510498,0.22474408149719238,0.3098630905151367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.32527709,1780596945,32415580,imu_link,0.24907755851745605,0.22960925102233887,0.310330867767334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.44374589,1780596945,44252272,imu_link,0.2615041732788086,0.2312638759613037,0.3156895637512207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.45210511,1780596945,44285618,imu_link,0.25545597076416016,0.22382044792175293,0.3249213695526123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.55495320,1780596945,54148066,imu_link,0.2610960006713867,0.2283153533935547,0.3200657367706299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.66811364,1780596945,65008863,imu_link,0.255950927734375,0.21938180923461914,0.30405592918395996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.78945921,1780596945,77008247,imu_link,0.2416222095489502,0.21918797492980957,0.31082797050476074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.88903739,1780596945,87769634,imu_link,0.24364733695983887,0.23886990547180176,0.31321239471435547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.98913986,1780596945,97504840,imu_link,0.26110053062438965,0.22683334350585938,0.3127865791320801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.106162561,1780596945,104966518,imu_link,0.266920804977417,0.22397589683532715,0.3200864791870117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.119165359,1780596945,117305701,imu_link,0.25011253356933594,0.2256946563720703,0.3113131523132324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.127635929,1780596945,126775918,imu_link,0.24669218063354492,0.22957777976989746,0.3122687339782715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.138303013,1780596945,137498126,imu_link,0.259110689163208,0.23122930526733398,0.3152000904083252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.149871961,1780596945,149225115,imu_link,0.25638628005981445,0.22530770301818848,0.3254051208496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.160328566,1780596945,159947632,imu_link,0.26056337356567383,0.23224520683288574,0.3263669013977051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.171010633,1780596945,170660643,imu_link,0.25837230682373047,0.217942476272583,0.304548978805542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.182838163,1780596945,182501510,imu_link,0.2430419921875,0.22019171714782715,0.3117992877960205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.192395066,1780596945,192164979,imu_link,0.24648761749267578,0.24038338661193848,0.3127284049987793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.203353814,1780596945,202951662,imu_link,0.2616105079650879,0.2258625030517578,0.31667375564575195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.215187236,1780596945,214843819,imu_link,0.26696300506591797,0.22250771522521973,0.3244595527648926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.216572546,1780596945,214934830,imu_link,0.250654935836792,0.22226285934448242,0.3108367919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.226648382,1780596945,224601312,imu_link,0.24718642234802246,0.2290956974029541,0.3142127990722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.237615477,1780596945,236312079,imu_link,0.2567019462585449,0.2321786880493164,0.31567883491516113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.248848293,1780596945,247386190,imu_link,0.2559373378753662,0.22382831573486328,0.3258931636810303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.258217261,1780596945,257278166,imu_link,0.2591719627380371,0.22927379608154297,0.32248759269714355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.270498583,1780596945,269201510,imu_link,0.25694990158081055,0.2179269790649414,0.30843043327331543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.280411058,1780596945,279759226,imu_link,0.24161291122436523,0.2196791172027588,0.31082677841186523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.290864333,1780596945,290452517,imu_link,0.2445821762084961,0.24035930633544922,0.315152645111084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.302568469,1780596945,302227070,imu_link,0.2615528106689453,0.22930359840393066,0.3190929889678955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.313159652,1780596945,313022234,imu_link,0.2678995132446289,0.22350287437438965,0.3239734172821045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.322751780,1780596945,322542888,imu_link,0.25252461433410645,0.2247464656829834,0.31180524826049805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.334470814,1780596945,334277004,imu_link,0.24863243103027344,0.22862553596496582,0.31470203399658203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.335321311,1780596945,334315063,imu_link,0.257244348526001,0.22924184799194336,0.3181145191192627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.344897377,1780596945,343947284,imu_link,0.2554497718811035,0.22431278228759766,0.32589125633239746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.362329707,1780596945,362010431,imu_link,0.26159000396728516,0.22783350944519043,0.3220095634460449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.374149051,1780596945,373816209,imu_link,0.2545614242553711,0.21740007400512695,0.306485652923584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.375894355,1780596945,373968418,imu_link,0.24208998680114746,0.22018003463745117,0.31325411796569824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.385823833,1780596945,384601120,imu_link,0.24413204193115234,0.23887920379638672,0.3151552677154541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.396447041,1780596945,395305362,imu_link,0.25963902473449707,0.22878193855285645,0.3161776065826416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.409584190,1780596945,407129405,imu_link,0.26604533195495605,0.22053027153015137,0.3249480724334717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.418761413,1780596945,417790022,imu_link,0.25105977058410645,0.22619938850402832,0.3113136291503906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.428101170,1780596945,427445518,imu_link,0.24768328666687012,0.2281200885772705,0.31421613693237305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.439550795,1780596945,439213068,imu_link,0.2567284107208252,0.2311992645263672,0.31810879707336426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.450199634,1780596945,449949691,imu_link,0.2554450035095215,0.22431087493896484,0.324434757232666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.462016124,1780596945,461717333,imu_link,0.260117769241333,0.22928333282470703,0.3190906047821045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.472546547,1780596945,472361706,imu_link,0.25887441635131836,0.21696901321411133,0.30600857734680176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.483326487,1780596945,483164190,imu_link,0.24309039115905762,0.218231201171875,0.3152024745941162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.494353614,1780596945,494087449,imu_link,0.24507594108581543,0.23938250541687012,0.31418466567993164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.495348529,1780596945,494197103,imu_link,0.2624998092651367,0.22931337356567383,0.3161814212799072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.506557084,1780596945,505030647,imu_link,0.2674694061279297,0.22104096412658691,0.3244638442993164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/06/04 15:15:45.516569630,1780596945,514717732,imu_link,0.25013279914855957,0.22471284866333008,0.3118009567260742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
