time,header_stamp_secs,header_stamp_nsecs,header_frame_id,time_ref_secs,time_ref_nsecs,source
2026/06/04 15:15:44.551227883,1780596944,550707644,,37,917105000,
2026/06/04 15:15:44.551429946,1780596944,550731731,,37,919605000,
2026/06/04 15:15:44.562419016,1780596944,562278122,,37,922105000,
2026/06/04 15:15:44.562578154,1780596944,562298010,,37,924605000,
2026/06/04 15:15:44.562684672,1780596944,562309202,,37,927105000,
2026/06/04 15:15:44.562824441,1780596944,562319519,,37,929605000,
2026/06/04 15:15:44.562923912,1780596944,562329666,,37,932105000,
2026/06/04 15:15:44.573210132,1780596944,572998881,,37,934605000,
2026/06/04 15:15:44.573279892,1780596944,573013507,,37,937105000,
2026/06/04 15:15:44.573344445,1780596944,573020615,,37,939605000,
2026/06/04 15:15:44.573425242,1780596944,573027978,,37,942105000,
2026/06/04 15:15:44.582838520,1780596944,582550231,,37,944605000,
2026/06/04 15:15:44.582912404,1780596944,582560459,,37,947105000,
2026/06/04 15:15:44.582981382,1780596944,582568330,,37,949605000,
2026/06/04 15:15:44.583053448,1780596944,582575618,,37,952105000,
2026/06/04 15:15:44.594681394,1780596944,594381864,,37,954605000,
2026/06/04 15:15:44.594754284,1780596944,594397740,,37,957105000,
2026/06/04 15:15:44.594819975,1780596944,594405032,,37,959605000,
2026/06/04 15:15:44.594887408,1780596944,594411960,,37,962105000,
2026/06/04 15:15:44.594960243,1780596944,594419118,,37,964605000,
2026/06/04 15:15:44.601245892,1780596944,601029962,,37,967105000,
2026/06/04 15:15:44.601285220,1780596944,601050678,,37,969850000,
2026/06/04 15:15:44.601351158,1780596944,601058447,,37,969605000,
2026/06/04 15:15:44.601433487,1780596944,601064185,,37,969807000,
2026/06/04 15:15:44.601635360,1780596944,601070661,,37,972105000,
2026/06/04 15:15:44.611995390,1780596944,611642229,,37,974605000,
2026/06/04 15:15:44.612239968,1780596944,611667484,,37,977105000,
2026/06/04 15:15:44.612302002,1780596944,611678839,,37,979605000,
2026/06/04 15:15:44.612351246,1780596944,611691818,,37,982105000,
2026/06/04 15:15:44.622700888,1780596944,622413888,,37,984605000,
2026/06/04 15:15:44.622833881,1780596944,622472963,,37,987105000,
2026/06/04 15:15:44.623353980,1780596944,622498917,,37,989605000,
2026/06/04 15:15:44.623693161,1780596944,622523075,,37,992105000,
2026/06/04 15:15:44.634501031,1780596944,634121515,,37,994605000,
2026/06/04 15:15:44.634621744,1780596944,634179302,,37,997105000,
2026/06/04 15:15:44.634924368,1780596944,634204508,,37,999605000,
2026/06/04 15:15:44.635122493,1780596944,634227263,,38,2105000,
2026/06/04 15:15:44.635364238,1780596944,634254524,,38,4605000,
2026/06/04 15:15:44.645143955,1780596944,644802853,,38,7105000,
2026/06/04 15:15:44.645295116,1780596944,644836725,,38,9605000,
2026/06/04 15:15:44.645483312,1780596944,644853598,,38,12105000,
2026/06/04 15:15:44.645706754,1780596944,644871282,,38,14605000,
2026/06/04 15:15:44.656012329,1780596944,655481004,,38,17105000,
2026/06/04 15:15:44.656158856,1780596944,655521413,,38,19605000,
2026/06/04 15:15:44.656244865,1780596944,655550483,,38,22105000,
2026/06/04 15:15:44.656543795,1780596944,655579041,,38,24605000,
2026/06/04 15:15:44.666886916,1780596944,666587723,,38,27105000,
2026/06/04 15:15:44.667228543,1780596944,666637923,,38,29605000,
2026/06/04 15:15:44.667601752,1780596944,666669514,,38,32105000,
2026/06/04 15:15:44.667858680,1780596944,666700731,,38,34605000,
2026/06/04 15:15:44.668099842,1780596944,666730869,,38,37105000,
2026/06/04 15:15:44.678295424,1780596944,677635014,,38,39605000,
2026/06/04 15:15:44.678487572,1780596944,677689179,,38,42105000,
2026/06/04 15:15:44.678682596,1780596944,677725034,,38,44605000,
2026/06/04 15:15:44.678987187,1780596944,677756852,,38,47105000,
2026/06/04 15:15:44.687764605,1780596944,687355693,,38,49605000,
2026/06/04 15:15:44.687909978,1780596944,687397938,,38,52105000,
2026/06/04 15:15:44.688320213,1780596944,687432044,,38,54605000,
2026/06/04 15:15:44.688575461,1780596944,687462742,,38,57105000,
2026/06/04 15:15:44.699511402,1780596944,699223959,,38,59605000,
2026/06/04 15:15:44.699599134,1780596944,699248621,,38,62105000,
2026/06/04 15:15:44.699785378,1780596944,699267669,,38,64605000,
2026/06/04 15:15:44.699949959,1780596944,699284412,,38,67105000,
2026/06/04 15:15:44.700162658,1780596944,699300964,,38,69605000,
2026/06/04 15:15:44.710306548,1780596944,710061166,,38,72105000,
2026/06/04 15:15:44.710406163,1780596944,710076926,,38,74605000,
2026/06/04 15:15:44.710479230,1780596944,710088705,,38,77105000,
2026/06/04 15:15:44.710650039,1780596944,710098423,,38,79605000,
2026/06/04 15:15:44.722062927,1780596944,721861155,,38,82105000,
2026/06/04 15:15:44.722134813,1780596944,721880128,,38,84605000,
2026/06/04 15:15:44.722215019,1780596944,721893557,,38,87105000,
2026/06/04 15:15:44.722291260,1780596944,721900661,,38,89605000,
2026/06/04 15:15:44.722401994,1780596944,721906936,,38,92105000,
2026/06/04 15:15:44.731537545,1780596944,731368423,,38,94605000,
2026/06/04 15:15:44.731600178,1780596944,731383641,,38,97105000,
2026/06/04 15:15:44.731688326,1780596944,731390972,,38,99605000,
2026/06/04 15:15:44.731793114,1780596944,731397830,,38,102105000,
2026/06/04 15:15:44.742316051,1780596944,742133211,,38,104605000,
