time,data
2026/06/04 15:16:52.95717287,0.0
2026/06/04 15:16:52.100549450,0.0
2026/06/04 15:16:52.120620803,0.0
2026/06/04 15:16:52.140553978,0.0
2026/06/04 15:16:52.160763230,0.0
2026/06/04 15:16:52.180875260,0.0
2026/06/04 15:16:52.200962830,0.0
2026/06/04 15:16:52.221088238,0.0
2026/06/04 15:16:52.240786641,0.0
2026/06/04 15:16:52.260603341,0.0
2026/06/04 15:16:52.280709920,0.0
2026/06/04 15:16:52.300835725,0.0
2026/06/04 15:16:52.321146734,0.0
2026/06/04 15:16:52.340576973,0.0
2026/06/04 15:16:52.360961931,0.0
2026/06/04 15:16:52.380951297,0.0
2026/06/04 15:16:52.400643964,0.0
2026/06/04 15:16:52.420641315,0.0
2026/06/04 15:16:52.440729556,0.0
2026/06/04 15:16:52.460837623,0.0
2026/06/04 15:16:52.480921851,0.0
2026/06/04 15:16:52.500873271,0.0
2026/06/04 15:16:52.521289664,0.0
2026/06/04 15:16:52.540625621,0.0
2026/06/04 15:16:52.560466736,0.0
2026/06/04 15:16:52.580684040,0.0
2026/06/04 15:16:52.601244487,0.0
2026/06/04 15:16:52.621087006,0.0
2026/06/04 15:16:52.641129291,0.0
2026/06/04 15:16:52.661258732,0.0
2026/06/04 15:16:52.680684368,0.0
2026/06/04 15:16:52.700626096,0.0
2026/06/04 15:16:52.720747271,0.0
2026/06/04 15:16:52.740773915,0.0
2026/06/04 15:16:52.760834295,0.0
2026/06/04 15:16:52.780901836,0.0
2026/06/04 15:16:52.800750316,0.0
2026/06/04 15:16:52.820699373,0.0
2026/06/04 15:16:52.840624386,0.0
2026/06/04 15:16:52.860613088,0.0
2026/06/04 15:16:52.880776236,0.0
2026/06/04 15:16:52.901122029,0.0
2026/06/04 15:16:52.921069654,0.0
2026/06/04 15:16:52.941370453,0.0
2026/06/04 15:16:52.960722338,0.0
2026/06/04 15:16:52.980736217,0.0
2026/06/04 15:16:53.515109,0.0
2026/06/04 15:16:53.20718977,0.0
2026/06/04 15:16:53.40649265,0.0
2026/06/04 15:16:53.60628645,0.0
2026/06/04 15:16:53.80910784,0.0
