time,layout_data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24,data_25,data_26,data_27,data_28,data_29,data_30
2026/06/04 15:15:58.120405119,0,1780596958.1200538,443.629,-0.3246987399700545,0.005859936186767278,-0.01706020973880301,0.044186788315364135,-0.06860418977343646,-0.04989722605105271,56.136452827480916,-5.8105921311015285,-0.2580828927707985,8.816666666666666,0.0,18.867127156921065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,56.90367294298171,-6.013115078865297,-0.2580828927707985,0.0,0.0
2026/06/04 15:15:58.140542310,0,1780596958.140054,443.649,-0.32469880988773214,0.005901541718466241,-0.017063128993051742,0.04420421494663915,-0.06865105208065823,-0.05000922017604968,56.30738305853135,-5.8572492339587034,-0.2590893465909159,8.87361111111111,0.0,19.002046895137966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,57.07935290189909,-6.061857277680829,-0.2590893465909159,0.0,0.0
2026/06/04 15:15:58.160927374,0,1780596958.1601374,443.669,-0.3246986657116833,0.005870098994003037,-0.01705828177976625,0.04440366413386453,-0.06868222703543336,-0.049965951237612306,56.477860487459836,-5.903972059382965,-0.2600971150182606,8.799999999999999,0.0,18.89783302837732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,57.24322157315821,-6.107654185497744,-0.2600971150182606,0.0,0.0
2026/06/04 15:15:58.181091213,0,1780596958.1801558,443.689,-0.3246986710930306,0.005872043129804716,-0.01706095623747039,0.044110053676371705,-0.06866749935699802,-0.049950806656796416,56.64796061550922,-5.9507786283672015,-0.2611035331125213,8.834722222222222,0.0,18.90620735695631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,57.416135404546715,-6.156037633314995,-0.2611035331125213,0.0,0.0
2026/06/04 15:15:58.200761563,0,1780596958.2001054,443.709,-0.32469859893592434,0.005883684738612338,-0.017060136340691694,0.04416911012855565,-0.06868824945796631,-0.04998461147841606,56.81848844796164,-5.99788367796805,-0.262110641266669,8.831944444444446,0.0,18.942496114131888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,57.586214668144116,-6.203851433865141,-0.262110641266669,0.0,0.0
2026/06/04 15:15:58.220593118,0,1780596958.2200236,443.729,-0.3246982602967962,0.005865435126994001,-0.017061133029297158,0.0443892649795815,-0.06875087221326569,-0.05008576945583008,56.98973022563585,-6.045366620206141,-0.26311908886668733,8.865277777777777,0.0,18.885736775985464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,57.760145098053,-6.252888763563162,-0.26311908886668733,0.0,0.0
2026/06/04 15:15:58.240818495,0,1780596958.2401693,443.749,-0.32469828479305446,0.005869253402781105,-0.017060031159893182,0.04447673904691268,-0.06878293257601129,-0.050123936711876406,57.16092120846394,-6.093022025435475,-0.26412913726034754,8.851388888888888,0.0,18.8969025474241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,57.929919430244034,-6.3009958832254105,-0.26412913726034754,0.0,0.0
2026/06/04 15:15:58.260633371,0,1780596958.2600644,443.769,-0.32469805747815084,0.005890854868620288,-0.017062044429002034,0.04455019802014651,-0.06885888358015514,-0.050247809793065354,57.33295634891048,-6.141093805747762,-0.2651406598156908,8.902777777777779,0.0,18.967619099868823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,58.10620718945433,-6.351057374250009,-0.2651406598156908,0.0,0.0
2026/06/04 15:15:58.280740250,0,1780596958.2801805,443.789,-0.32469780477789245,0.005927587046605787,-0.017062079698123428,0.044225618856094495,-0.06890848419710816,-0.05027029533112086,57.50471984048568,-6.189280765697608,-0.2661534151657781,8.902777777777779,0.0,19.08392921902132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,58.277757642787186,-6.400027340314688,-0.2661534151657781,0.0,0.0
2026/06/04 15:15:58.300937506,0,1780596958.3001814,443.809,-0.3246975113894822,0.005891824794528766,-0.017061878254660916,0.044361061860658815,-0.06896780047460682,-0.05034424957393549,57.67698617179571,-6.237793423928968,-0.2671673953787664,8.922222222222222,0.0,18.970410542728484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,58.45149779837936,-6.4497857357866435,-0.2671673953787664,0.0,0.0
2026/06/04 15:15:58.321294410,0,1780596958.3202124,443.829,-0.32469740182059936,0.005878560757525797,-0.017060082570959246,0.04441213362268274,-0.06899688090004504,-0.050349379466222796,57.84904231710879,-6.286437287147293,-0.2681824099723161,8.9,0.0,18.926677937927145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,58.621409861242036,-6.498685671757435,-0.2681824099723161,0.0,0.0
2026/06/04 15:15:58.340543344,0,1780596958.3400345,443.849,-0.32469736263556115,0.0058398441906586385,-0.017062948835986535,0.0440094209219439,-0.06897033236842513,-0.05030697403746898,58.02037408968136,-6.3350700386331535,-0.2691961397356094,8.922222222222222,0.0,18.805715414008542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,58.79445404448528,-6.548633199245502,-0.2691961397356094,0.0,0.0
2026/06/04 15:15:58.360865103,0,1780596958.360097,443.869,-0.3247828848912183,0.005872990459902638,-0.017068778981869745,0.04427743125720548,-0.06896786895675762,-0.05036496657824934,58.192213642905685,-6.384029391891922,-0.27021034900987045,8.940277777777778,0.0,18.912720723628844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,58.96764263838998,-6.598811289609594,-0.27021034900987045,0.0,0.0
2026/06/04 15:15:58.380661541,0,1780596958.380036,443.889,-0.324868225267636,0.005884811163715753,-0.017066764814910027,0.04347531999797668,-0.06895041100908811,-0.050277325642744126,58.36330486763661,-6.43296908427994,-0.27122462854464424,8.87638888888889,0.0,18.943426595085104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,59.132975815129406,-6.646996882031756,-0.27122462854464424,0.0,0.0
2026/06/04 15:15:58.400464169,0,1780596958.400048,443.909,-0.3251242758306579,0.005908687968270598,-0.01708207694846443,0.04356220536892828,-0.06897263531806004,-0.05038211342257052,58.53523490417865,-6.48232926247263,-0.2722390424236471,8.934722222222224,0.0,19.021586995155584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,59.309744992035455,-6.698549380484432,-0.2722390424236471,0.0,0.0
2026/06/04 15:15:58.420410977,0,1780596958.4200335,443.92900000000003,-0.3255509225785357,-0.07918718796576396,-0.01710850947440893,0.04356031597760901,-0.06903658872204778,-0.05046445932309403,58.70728296220721,-6.53191222012135,-0.27325522368641864,8.947222222222223,0.0,18.943426595085104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,59.48265619109159,-6.749222869721001,-0.27325522368641864,0.0,0.0
2026/06/04 15:15:58.440572512,0,1780596958.4401228,443.949,-0.32606300999161225,-0.07906276377047838,-0.01713237981157886,0.043051443760058386,-0.06908624795630283,-0.050433637146175436,58.87850183624351,-6.581453152150416,-0.2742717889602822,8.905555555555555,0.0,18.984367757026785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,59.650043918996545,-6.798536234266761,-0.2742717889602822,0.0,0.0
2026/06/04 15:15:58.460843268,0,1780596958.460125,443.969,-0.3269151831468194,0.005829518976271153,-0.01717475054608809,0.04126789949580441,-0.06915306263817751,-0.050512837856467256,59.04973415234193,-6.63118718385292,-0.2752880764543517,8.97638888888889,0.0,18.9201645712546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,59.827190179559345,-6.850787141431062,-0.2752880764543517,0.0,0.0
2026/06/04 15:15:58.480898118,0,1780596958.4801483,443.98900000000003,-0.32836449168077325,-0.07940793633659826,-0.01724541087613185,0.03983455903985339,-0.0693503624038019,-0.050724416406303555,59.222034800567485,-6.6814154910582975,-0.27630821146184564,8.979166666666668,0.0,18.965758137962382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,59.999506918963085,-6.901876645782875,-0.27630821146184564,0.0,0.0
2026/06/04 15:15:58.500668493,0,1780596958.500059,444.009,-0.33092170894366635,-0.07918844523032043,-0.017366762798035524,0.03731850148123627,-0.06962102923939456,-0.05086893660603153,59.3937880657709,-6.7316852122573305,-0.27733205410217365,8.926388888888889,0.0,18.936913228412564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,60.16646555991598,-6.951641754934992,-0.27733205410217365,0.0,0.0
2026/06/04 15:15:58.521021676,0,1780596958.5202107,444.029,-0.3332230404319677,-0.1641050417525438,-0.017506409050070216,0.03929398327760797,-0.07000551652420473,-0.05124238694655142,59.56589128397497,-6.782252262820241,-0.2783600169317017,9.025,0.0,18.981576314167125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,60.34687564062089,-7.005441637957874,-0.2783600169317017,0.0,0.0
2026/06/04 15:15:58.540407655,0,1780596958.5400078,444.04900000000004,-0.3353526556480791,0.0058373381518235234,-0.01761417874715803,0.03930191143395094,-0.07048118711211222,-0.05160179699472589,59.73849527925616,-6.833164317429584,-0.2793962173845298,8.994444444444444,0.0,18.945287556991545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,60.51660458690097,-7.0564044467893625,-0.2793962173845298,0.0,0.0
2026/06/04 15:15:58.560463012,0,1780596958.560061,444.069,-0.33663101151677144,-0.07910550931301863,-0.017683575581138464,0.04098631840478169,-0.07086287606073453,-0.05186590267571986,59.91041942271462,-6.8840835957348565,-0.28043834065618994,8.983333333333334,0.0,19.056945271377945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,60.68733472993801,-7.107857712651871,-0.28043834065618994,0.0,0.0
2026/06/04 15:15:58.580473036,0,1780596958.57997,444.089,-0.3375677540052265,-0.07914237970546623,-0.017736861421574008,0.04208820878568838,-0.07120496470430109,-0.052136861953132586,60.082549867722456,-6.935264708397031,-0.28148547949589525,9.016666666666666,0.0,18.945287556991545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,60.8621123580482,-7.160685589588437,-0.28148547949589525,0.0,0.0
2026/06/04 15:15:58.600864276,0,1780596958.6001546,444.10900000000004,-0.3381632343084606,0.0058565360849414105,-0.017769783228748438,0.042931831239015596,-0.07149623026037187,-0.052346855449168346,60.25484360727141,-6.986695603639065,-0.2825379030993292,8.991666666666667,0.0,18.866196675967842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,61.032007637959666,-7.2123095037082,-0.2825379030993292,0.0,0.0
2026/06/04 15:15:58.620711395,0,1780596958.6201017,444.129,-0.3385031565378543,0.005861417390659263,-0.017786020229423653,0.04353390113426706,-0.0717100168120488,-0.05248633792849962,60.42707366309208,-7.03831047565789,-0.2835940552339536,8.970833333333333,0.0,18.881084371219362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,61.202198872783505,-7.264220413300728,-0.2835940552339536,0.0,0.0
2026/06/04 15:15:58.640699476,0,1780596958.6400616,444.149,-0.3385873340087746,0.005854984289912046,-0.01779232541564004,0.0444682976481066,-0.07185783672725773,-0.052592323357736746,60.599269402414635,-7.0901169956815,-0.2846524821398306,8.980555555555554,0.0,18.863405233108182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,61.37499485820989,-7.31709294095166,-0.2846524821398306,0.0,0.0
2026/06/04 15:15:58.660759532,0,1780596958.6601121,444.169,-0.3386716818399511,0.005896041633631555,-0.0177957336269307,0.04432289151833015,-0.07194012050046837,-0.05262534498880477,60.77115632416201,-7.142033744996672,-0.28571227166601076,8.969444444444445,0.0,18.992742085605762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,61.545681336494546,-7.369549827442019,-0.28571227166601076,0.0,0.0
2026/06/04 15:15:58.680705809,0,1780596958.680126,444.189,-0.3386706814545654,0.005860935337016926,-0.017801298409201766,0.04373954653601063,-0.07200868877001278,-0.05273956667961177,60.9434273140362,-7.194263735627244,-0.2867725472679687,9.0625,0.0,18.885736775985464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,61.725743641219566,-7.424969836212657,-0.2867725472679687,0.0,0.0
2026/06/04 15:15:58.700399946,0,1780596958.700005,444.209,-0.3386698445805981,0.005883820384965155,-0.017799706702241895,0.04406904617757874,-0.07211982279107494,-0.05290666793381313,61.11685175195656,-7.247035384378527,-0.28783662273091165,9.066666666666666,0.0,18.9573838093834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,61.89928172018978,-7.4786802522485845,-0.28783662273091165,0.0,0.0
2026/06/04 15:15:58.720629990,0,1780596958.7200396,444.229,-0.33883936369591844,0.005873375782986301,-0.017800422505980948,0.04437358430002313,-0.07219419881372018,-0.052898213448409594,61.28979844498212,-7.299869181221444,-0.2889027293721725,8.998611111111112,0.0,18.91737312839494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,62.06610984845508,-7.530603054900179,-0.2889027293721725,0.0,0.0
2026/06/04 15:15:58.740773756,0,1780596958.740073,444.249,-0.33892343458819124,0.005893629284209112,-0.017810720768279314,0.04345060774926415,-0.0722631447733934,-0.05302194218431401,61.463186072132615,-7.353037195957777,-0.2899687831246284,9.108333333333333,0.0,18.986228718933226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,62.24871380622847,-7.587422010880294,-0.2899687831246284,0.0,0.0
2026/06/04 15:15:58.760718781,0,1780596958.7600732,444.269,-0.3389224884701763,0.005884620221555004,-0.01781090742064968,0.04407552197681083,-0.07234934871059422,-0.05308841478418561,61.63689969339588,-7.406506149964917,-0.29103766680004683,9.07361111111111,0.0,18.95831429033662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,62.41918286546028,-7.6408337610777615,-0.29103766680004683,0.0,0.0
2026/06/04 15:15:58.780885972,0,1780596958.7801588,444.289,-0.33892157873365764,0.005876133234619552,-0.01781110821094861,0.04394530142122981,-0.07236925607846839,-0.05305820574447653,61.80991983131917,-7.459971130028941,-0.29210642682575005,9.065277777777776,0.0,18.931330342693244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,62.59123388710744,-7.694918702590723,-0.29210642682575005,0.0,0.0
2026/06/04 15:15:58.800930570,0,1780596958.8001997,444.309,-0.33892095634959674,0.005861957670384221,-0.017814563361560117,0.043884293190830245,-0.07238494623203527,-0.05315101123296155,61.983473282316545,-7.513798551368009,-0.29317558922942316,9.12361111111111,0.0,18.889458699798347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,62.76956168211564,-7.751098558376574,-0.29317558922942316,0.0,0.0
2026/06/04 15:15:58.820771490,0,1780596958.820131,444.329,-0.33892009169127085,0.005884552634927154,-0.017813156109968687,0.04403343948091438,-0.07244528222251714,-0.053214584011235515,62.15744190323591,-7.567956134033466,-0.2942466893706789,9.115277777777777,0.0,18.96017525224307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,62.942557914424356,-7.80588046990639,-0.2942466893706789,0.0,0.0
2026/06/04 15:15:58.840539134,0,1780596958.8400555,444.349,-0.33891947681220114,0.005886886449241402,-0.017811264391501783,0.043993550631451196,-0.07244010926514433,-0.053152637551082904,62.330602774120834,-7.622072764940732,-0.2953177736614929,9.075,0.0,18.965758137962382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,63.1119954253095,-7.859782855530862,-0.2953177736614929,0.0,0.0
2026/06/04 15:15:58.860427336,0,1780596958.8600066,444.369,-0.3389190038214702,0.005882751358323723,-0.01781233159007391,0.043990080074082755,-0.0724333534916489,-0.05316217955184073,62.50387044819491,-7.676424637998532,-0.29638827130876644,9.094444444444445,0.0,18.953661885570522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,63.286681879405684,-7.915482189993213,-0.29638827130876644,0.0,0.0
2026/06/04 15:15:58.880855057,0,1780596958.8801436,444.389,-0.33891827788023576,0.005901331910732388,-0.017809674858086856,0.044189659958613264,-0.07242631763264278,-0.05309910135963917,62.67672106634431,-7.730852848205321,-0.2974585228315399,9.044444444444444,0.0,19.010421223716943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,63.454973817489964,-7.969429157453021,-0.2974585228315399,0.0,0.0
2026/06/04 15:15:58.901111928,0,1780596958.9001443,444.409,-0.33891770541282096,0.0058744872371345735,-0.017815801398094917,0.04378231903458179,-0.07241060988180556,-0.05315709561865238,62.849757815878384,-7.785540441412758,-0.2985276599469264,9.1375,0.0,18.93039986174002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,63.63575962993072,-8.027411871993985,-0.2985276599469264,0.0,0.0
2026/06/04 15:15:58.920741739,0,1780596958.920073,444.42900000000003,-0.33891729024034856,0.005879463104950133,-0.017815353862998016,0.04401681109137492,-0.07247139048571448,-0.05331104441984064,63.02403666093156,-7.840814119516135,-0.29959978367212897,9.161111111111111,0.0,18.946218037944764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,63.8118090484047,-8.084155270033067,-0.29959978367212897,0.0,0.0
2026/06/04 15:15:58.940916322,0,1780596958.9401526,444.449,-0.33891652705987413,0.0058828124399932236,-0.017811622442701566,0.04419609446236239,-0.07255126023535945,-0.05334903831072915,63.19837742352985,-7.896314936514055,-0.3006741664311419,9.120833333333334,0.0,18.953661885570522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9319888641602,63.98242554307636,-8.139428720287393,-0.3006741664311419,0.0,0.0
