time,stamp_secs,stamp_nsecs,report
2026/06/04 15:15:53.830681720,1780596953,830073539,0
2026/06/04 15:15:53.850921874,1780596953,850083657,0
2026/06/04 15:15:53.870673000,1780596953,870078378,0
2026/06/04 15:15:53.890503319,1780596953,890051185,0
2026/06/04 15:15:53.910473948,1780596953,910002303,0
2026/06/04 15:15:53.930567183,1780596953,930093147,0
2026/06/04 15:15:53.950884343,1780596953,950062142,0
2026/06/04 15:15:53.970928366,1780596953,970033906,0
2026/06/04 15:15:53.990911198,1780596953,990068632,0
2026/06/04 15:15:54.11102615,1780596954,10068924,0
2026/06/04 15:15:54.30669609,1780596954,30033323,0
2026/06/04 15:15:54.50566139,1780596954,50033512,0
2026/06/04 15:15:54.70592386,1780596954,70131185,0
2026/06/04 15:15:54.90790445,1780596954,90064023,0
2026/06/04 15:15:54.110817834,1780596954,110141569,0
2026/06/04 15:15:54.130608551,1780596954,130038355,0
2026/06/04 15:15:54.150843027,1780596954,150026717,0
2026/06/04 15:15:54.170914457,1780596954,170079339,0
2026/06/04 15:15:54.190560914,1780596954,190049426,0
2026/06/04 15:15:54.210620166,1780596954,210137285,0
2026/06/04 15:15:54.230755310,1780596954,230124799,0
2026/06/04 15:15:54.250840522,1780596954,250098128,0
2026/06/04 15:15:54.271001785,1780596954,270107715,0
2026/06/04 15:15:54.290803570,1780596954,290080788,0
2026/06/04 15:15:54.311067392,1780596954,310139218,0
2026/06/04 15:15:54.330527400,1780596954,330016633,0
2026/06/04 15:15:54.350438178,1780596954,350032144,0
2026/06/04 15:15:54.370475160,1780596954,370025238,0
2026/06/04 15:15:54.391130262,1780596954,390163999,0
2026/06/04 15:15:54.410884971,1780596954,410113249,0
2026/06/04 15:15:54.430653686,1780596954,430079597,0
2026/06/04 15:15:54.450650177,1780596954,450053021,0
2026/06/04 15:15:54.470591210,1780596954,470079983,0
2026/06/04 15:15:54.490464749,1780596954,490047017,0
2026/06/04 15:15:54.510803125,1780596954,510131994,0
2026/06/04 15:15:54.530973783,1780596954,530055774,0
2026/06/04 15:15:54.550769999,1780596954,550059112,0
2026/06/04 15:15:54.570610501,1780596954,570033765,0
2026/06/04 15:15:54.590855291,1780596954,590076217,0
2026/06/04 15:15:54.610742748,1780596954,610020348,0
2026/06/04 15:15:54.630405844,1780596954,630028903,0
2026/06/04 15:15:54.650495388,1780596954,650048906,0
2026/06/04 15:15:54.670779108,1780596954,670069296,0
2026/06/04 15:15:54.690584081,1780596954,690029854,0
2026/06/04 15:15:54.710767943,1780596954,710062815,0
2026/06/04 15:15:54.730813215,1780596954,730142831,0
2026/06/04 15:15:54.750577908,1780596954,750031103,0
2026/06/04 15:15:54.770415159,1780596954,770002358,0
2026/06/04 15:15:54.790695593,1780596954,790136141,0
2026/06/04 15:15:54.810805282,1780596954,810073519,0
2026/06/04 15:15:54.830772953,1780596954,830108881,0
2026/06/04 15:15:54.850662026,1780596954,850036681,0
2026/06/04 15:15:54.870845330,1780596954,870068170,0
2026/06/04 15:15:54.890625688,1780596954,890031836,0
2026/06/04 15:15:54.910785422,1780596954,910087701,0
2026/06/04 15:15:54.930388050,1780596954,930000518,0
2026/06/04 15:15:54.950542317,1780596954,950057073,0
2026/06/04 15:15:54.970881923,1780596954,970073046,0
2026/06/04 15:15:54.991165611,1780596954,990103973,0
2026/06/04 15:15:55.11201812,1780596955,10170712,0
2026/06/04 15:15:55.30836905,1780596955,30147004,0
2026/06/04 15:15:55.50560450,1780596955,50019774,0
2026/06/04 15:15:55.70762020,1780596955,70138168,0
2026/06/04 15:15:55.90788328,1780596955,90115666,0
2026/06/04 15:15:55.110938524,1780596955,110145194,0
2026/06/04 15:15:55.130650407,1780596955,130055552,0
2026/06/04 15:15:55.151197958,1780596955,150208110,0
2026/06/04 15:15:55.171069174,1780596955,170188512,0
2026/06/04 15:15:55.190695868,1780596955,190087728,0
2026/06/04 15:15:55.210680595,1780596955,210050809,0
2026/06/04 15:15:55.230740572,1780596955,230134355,0
2026/06/04 15:15:55.250537440,1780596955,250030692,0
2026/06/04 15:15:55.271063049,1780596955,270184680,0
2026/06/04 15:15:55.291293186,1780596955,290217221,0
2026/06/04 15:15:55.310705418,1780596955,310035334,0
2026/06/04 15:15:55.330706535,1780596955,330068265,0
2026/06/04 15:15:55.350458990,1780596955,350034752,0
2026/06/04 15:15:55.370815692,1780596955,370205641,0
2026/06/04 15:15:55.390977664,1780596955,390173377,0
2026/06/04 15:15:55.411268789,1780596955,410213415,0
2026/06/04 15:15:55.431069047,1780596955,430212420,0
2026/06/04 15:15:55.451152710,1780596955,450217840,0
2026/06/04 15:15:55.470825361,1780596955,470095195,0
2026/06/04 15:15:55.490529233,1780596955,490082334,0
2026/06/04 15:15:55.510457729,1780596955,510036838,0
2026/06/04 15:15:55.530463224,1780596955,530046840,0
2026/06/04 15:15:55.551197064,1780596955,550065816,0
2026/06/04 15:15:55.571264313,1780596955,570212628,0
2026/06/04 15:15:55.591211871,1780596955,590184577,0
2026/06/04 15:15:55.610952387,1780596955,610174218,0
2026/06/04 15:15:55.630709360,1780596955,630076678,0
2026/06/04 15:15:55.650453438,1780596955,650001308,0
2026/06/04 15:15:55.670438447,1780596955,670030145,0
2026/06/04 15:15:55.691057815,1780596955,690270736,0
2026/06/04 15:15:55.710970923,1780596955,710127897,0
2026/06/04 15:15:55.731127445,1780596955,730163806,0
2026/06/04 15:15:55.750794250,1780596955,750070372,0
2026/06/04 15:15:55.770769652,1780596955,770016858,0
2026/06/04 15:15:55.790682717,1780596955,790092390,0
2026/06/04 15:15:55.810616288,1780596955,810008517,0
2026/06/04 15:15:55.830777943,1780596955,830141253,0
2026/06/04 15:15:55.850882417,1780596955,850149456,0
2026/06/04 15:15:55.871088568,1780596955,870133795,0
2026/06/04 15:15:55.890906746,1780596955,890105537,0
2026/06/04 15:15:55.910758907,1780596955,910130201,0
2026/06/04 15:15:55.930528912,1780596955,930026989,0
2026/06/04 15:15:55.950456586,1780596955,950008588,0
2026/06/04 15:15:55.970647617,1780596955,970039791,0
2026/06/04 15:15:55.990936524,1780596955,990162534,0
2026/06/04 15:15:56.10802780,1780596956,10146393,0
2026/06/04 15:15:56.30597049,1780596956,30054125,0
2026/06/04 15:15:56.50732252,1780596956,50085221,0
2026/06/04 15:15:56.70614398,1780596956,70103165,0
2026/06/04 15:15:56.90380400,1780596956,89994315,0
2026/06/04 15:15:56.110604907,1780596956,110072259,0
2026/06/04 15:15:56.130633334,1780596956,130035594,0
2026/06/04 15:15:56.150646539,1780596956,150052114,0
2026/06/04 15:15:56.170692897,1780596956,170051149,0
2026/06/04 15:15:56.190841732,1780596956,190134276,0
2026/06/04 15:15:56.210877979,1780596956,210144335,0
2026/06/04 15:15:56.230509634,1780596956,230007372,0
2026/06/04 15:15:56.250566465,1780596956,250118222,0
2026/06/04 15:15:56.271376782,1780596956,270205021,0
2026/06/04 15:15:56.291347911,1780596956,290154326,0
2026/06/04 15:15:56.310976402,1780596956,310089989,0
2026/06/04 15:15:56.330920000,1780596956,330199238,0
2026/06/04 15:15:56.350582833,1780596956,350046595,0
2026/06/04 15:15:56.370736152,1780596956,370146220,0
2026/06/04 15:15:56.390549411,1780596956,390056907,0
2026/06/04 15:15:56.411158527,1780596956,410167718,0
2026/06/04 15:15:56.430734942,1780596956,430085524,0
2026/06/04 15:15:56.450831423,1780596956,450090668,0
2026/06/04 15:15:56.470868177,1780596956,470066971,0
2026/06/04 15:15:56.490891529,1780596956,490154834,0
2026/06/04 15:15:56.510648537,1780596956,510049697,0
2026/06/04 15:15:56.530714007,1780596956,530147203,0
2026/06/04 15:15:56.550928480,1780596956,550067838,0
2026/06/04 15:15:56.570926519,1780596956,570084587,0
2026/06/04 15:15:56.590785226,1780596956,590054789,0
2026/06/04 15:15:56.610826100,1780596956,610070649,0
2026/06/04 15:15:56.630562407,1780596956,630038739,0
2026/06/04 15:15:56.650655607,1780596956,650093153,0
2026/06/04 15:15:56.670672189,1780596956,670111933,0
2026/06/04 15:15:56.690626871,1780596956,690128801,0
2026/06/04 15:15:56.710552789,1780596956,710014605,0
2026/06/04 15:15:56.731098592,1780596956,730151050,0
2026/06/04 15:15:56.750776596,1780596956,750022717,0
2026/06/04 15:15:56.770858361,1780596956,770050608,0
2026/06/04 15:15:56.790417675,1780596956,789997131,0
2026/06/04 15:15:56.810863089,1780596956,810145596,0
2026/06/04 15:15:56.830674487,1780596956,830111444,0
2026/06/04 15:15:56.851068178,1780596956,850151125,0
2026/06/04 15:15:56.870966795,1780596956,870083305,0
2026/06/04 15:15:56.891363356,1780596956,890244708,0
2026/06/04 15:15:56.910812207,1780596956,910100091,0
2026/06/04 15:15:56.930726221,1780596956,930142480,0
2026/06/04 15:15:56.950676726,1780596956,950131645,0
2026/06/04 15:15:56.970502832,1780596956,970036075,0
2026/06/04 15:15:56.991002320,1780596956,990144381,0
2026/06/04 15:15:57.11207149,1780596957,10235455,0
2026/06/04 15:15:57.30947336,1780596957,30154051,0
2026/06/04 15:15:57.50918462,1780596957,50147230,0
2026/06/04 15:15:57.70855499,1780596957,70128265,0
2026/06/04 15:15:57.90665144,1780596957,90140154,0
2026/06/04 15:15:57.110826181,1780596957,110128684,0
2026/06/04 15:15:57.130587757,1780596957,130051901,0
2026/06/04 15:15:57.150686787,1780596957,150019574,0
2026/06/04 15:15:57.171094555,1780596957,170172381,0
2026/06/04 15:15:57.191116843,1780596957,190179629,0
2026/06/04 15:15:57.210777050,1780596957,210075115,0
2026/06/04 15:15:57.230570444,1780596957,230038540,0
2026/06/04 15:15:57.250495321,1780596957,250070015,0
2026/06/04 15:15:57.270470326,1780596957,270029426,0
2026/06/04 15:15:57.291326204,1780596957,290215202,0
2026/06/04 15:15:57.311119834,1780596957,310155957,0
2026/06/04 15:15:57.330706757,1780596957,330089805,0
2026/06/04 15:15:57.350729175,1780596957,350035753,0
2026/06/04 15:15:57.370525047,1780596957,370052080,0
2026/06/04 15:15:57.390562498,1780596957,390094059,0
2026/06/04 15:15:57.410514958,1780596957,410062772,0
2026/06/04 15:15:57.430593659,1780596957,430017565,0
2026/06/04 15:15:57.450941716,1780596957,450153082,0
2026/06/04 15:15:57.470921341,1780596957,470139811,0
2026/06/04 15:15:57.491095689,1780596957,490171498,0
2026/06/04 15:15:57.510610871,1780596957,510013381,0
2026/06/04 15:15:57.530556131,1780596957,530068729,0
2026/06/04 15:15:57.550641572,1780596957,550012179,0
2026/06/04 15:15:57.570747716,1780596957,570066069,0
2026/06/04 15:15:57.591089683,1780596957,590094507,0
2026/06/04 15:15:57.610817689,1780596957,610179682,0
2026/06/04 15:15:57.631167685,1780596957,630218579,0
2026/06/04 15:15:57.650857473,1780596957,650136952,0
2026/06/04 15:15:57.670398289,1780596957,670032698,0
2026/06/04 15:15:57.690804952,1780596957,690168024,0
2026/06/04 15:15:57.710756450,1780596957,710097344,0
2026/06/04 15:15:57.730611615,1780596957,730029056,0
2026/06/04 15:15:57.751231542,1780596957,750181327,0
2026/06/04 15:15:57.771075086,1780596957,770178797,0
2026/06/04 15:15:57.790931837,1780596957,790192833,0
2026/06/04 15:15:57.810598909,1780596957,810079759,0
2026/06/04 15:15:57.830532995,1780596957,830035708,0
2026/06/04 15:15:57.850718989,1780596957,850129476,0
2026/06/04 15:15:57.870771672,1780596957,870152322,0
2026/06/04 15:15:57.891070336,1780596957,890130406,0
2026/06/04 15:15:57.910977257,1780596957,910109834,0
2026/06/04 15:15:57.930919907,1780596957,930101808,0
2026/06/04 15:15:57.950505773,1780596957,950034418,0
2026/06/04 15:15:57.970602782,1780596957,970055371,0
2026/06/04 15:15:57.990442527,1780596957,989994655,0
2026/06/04 15:15:58.10919518,1780596958,10073482,0
2026/06/04 15:15:58.30647566,1780596958,30067508,0
2026/06/04 15:15:58.50865959,1780596958,50061492,0
2026/06/04 15:15:58.70856399,1780596958,70069827,0
2026/06/04 15:15:58.90595316,1780596958,90135738,0
2026/06/04 15:15:58.110457692,1780596958,110069991,0
2026/06/04 15:15:58.130700512,1780596958,130135154,0
2026/06/04 15:15:58.150448327,1780596958,150000233,0
2026/06/04 15:15:58.170833593,1780596958,170073586,0
2026/06/04 15:15:58.190974639,1780596958,190165108,0
2026/06/04 15:15:58.211100888,1780596958,210168458,0
2026/06/04 15:15:58.230922863,1780596958,230149434,0
2026/06/04 15:15:58.250683263,1780596958,250136358,0
2026/06/04 15:15:58.270725283,1780596958,270140163,0
2026/06/04 15:15:58.290647390,1780596958,290078850,0
2026/06/04 15:15:58.311462336,1780596958,310210010,0
2026/06/04 15:15:58.330870469,1780596958,330126975,0
2026/06/04 15:15:58.350749404,1780596958,350138264,0
2026/06/04 15:15:58.370688485,1780596958,370067704,0
2026/06/04 15:15:58.390667463,1780596958,390138013,0
2026/06/04 15:15:58.410377094,1780596958,410035923,0
2026/06/04 15:15:58.430655860,1780596958,430186276,0
2026/06/04 15:15:58.450762397,1780596958,450148593,0
2026/06/04 15:15:58.470848525,1780596958,470083794,0
2026/06/04 15:15:58.490735981,1780596958,490063909,0
2026/06/04 15:15:58.510776562,1780596958,510050771,0
2026/06/04 15:15:58.530623623,1780596958,530039308,0
2026/06/04 15:15:58.550730253,1780596958,550138612,0
2026/06/04 15:15:58.570791804,1780596958,570144501,0
2026/06/04 15:15:58.590777026,1780596958,590154061,0
2026/06/04 15:15:58.610785186,1780596958,610126004,0
2026/06/04 15:15:58.630670331,1780596958,630073632,0
2026/06/04 15:15:58.650895512,1780596958,650157739,0
2026/06/04 15:15:58.670619495,1780596958,670054431,0
2026/06/04 15:15:58.690427900,1780596958,690033687,0
2026/06/04 15:15:58.710627023,1780596958,710063953,0
2026/06/04 15:15:58.730487998,1780596958,730048982,0
2026/06/04 15:15:58.750722447,1780596958,750067552,0
2026/06/04 15:15:58.770707440,1780596958,770135949,0
2026/06/04 15:15:58.790760894,1780596958,790134550,0
2026/06/04 15:15:58.810863156,1780596958,810056169,0
2026/06/04 15:15:58.830432814,1780596958,830012209,0
2026/06/04 15:15:58.850569513,1780596958,850056988,0
2026/06/04 15:15:58.870450876,1780596958,870030800,0
2026/06/04 15:15:58.890686646,1780596958,890054141,0
2026/06/04 15:15:58.910771183,1780596958,910029520,0
2026/06/04 15:15:58.930732182,1780596958,930149409,0
2026/06/04 15:15:58.951278186,1780596958,950212244,0
2026/06/04 15:15:58.970687045,1780596958,970124353,0
2026/06/04 15:15:58.990540647,1780596958,990049951,0
2026/06/04 15:15:59.10426185,1780596959,10023743,0
2026/06/04 15:15:59.30509501,1780596959,30006378,0
2026/06/04 15:15:59.50928557,1780596959,50062618,0
2026/06/04 15:15:59.70861123,1780596959,70050425,0
2026/06/04 15:15:59.91035175,1780596959,90204276,0
2026/06/04 15:15:59.110749140,1780596959,110071997,0
2026/06/04 15:15:59.130694508,1780596959,130129485,0
2026/06/04 15:15:59.150584578,1780596959,150074995,0
2026/06/04 15:15:59.170931115,1780596959,170146625,0
2026/06/04 15:15:59.190829034,1780596959,190098259,0
2026/06/04 15:15:59.211162073,1780596959,210211854,0
2026/06/04 15:15:59.230504526,1780596959,230049009,0
2026/06/04 15:15:59.250661056,1780596959,250063773,0
2026/06/04 15:15:59.270524423,1780596959,270109795,0
2026/06/04 15:15:59.290686289,1780596959,290134611,0
2026/06/04 15:15:59.310436763,1780596959,309996201,0
2026/06/04 15:15:59.330983168,1780596959,330188311,0
2026/06/04 15:15:59.350752991,1780596959,350051088,0
2026/06/04 15:15:59.370798744,1780596959,370025673,0
2026/06/04 15:15:59.390966009,1780596959,390176174,0
2026/06/04 15:15:59.410523944,1780596959,410040197,0
2026/06/04 15:15:59.430505960,1780596959,430012426,0
2026/06/04 15:15:59.450545808,1780596959,450093920,0
2026/06/04 15:15:59.470802309,1780596959,470061147,0
2026/06/04 15:15:59.490857349,1780596959,490148053,0
2026/06/04 15:15:59.511209509,1780596959,510192758,0
2026/06/04 15:15:59.530673105,1780596959,530048752,0
2026/06/04 15:15:59.550730460,1780596959,550147133,0
2026/06/04 15:15:59.570664685,1780596959,570070826,0
2026/06/04 15:15:59.590510239,1780596959,590001989,0
2026/06/04 15:15:59.610726447,1780596959,610063945,0
2026/06/04 15:15:59.630560717,1780596959,630035832,0
2026/06/04 15:15:59.650892014,1780596959,650106821,0
2026/06/04 15:15:59.671012966,1780596959,670141824,0
2026/06/04 15:15:59.690659802,1780596959,690116927,0
2026/06/04 15:15:59.710508284,1780596959,710012153,0
2026/06/04 15:15:59.730496952,1780596959,730045858,0
2026/06/04 15:15:59.750556234,1780596959,750080304,0
2026/06/04 15:15:59.771147017,1780596959,770217273,0
2026/06/04 15:15:59.791373018,1780596959,790206845,0
2026/06/04 15:15:59.810638822,1780596959,810038056,0
2026/06/04 15:15:59.830629284,1780596959,830064286,0
2026/06/04 15:15:59.850735765,1780596959,850133868,0
2026/06/04 15:15:59.870637849,1780596959,870098349,0
2026/06/04 15:15:59.890645067,1780596959,890009262,0
2026/06/04 15:15:59.910991913,1780596959,910035039,0
2026/06/04 15:15:59.930883740,1780596959,930073903,0
2026/06/04 15:15:59.950849889,1780596959,950058622,0
2026/06/04 15:15:59.970623137,1780596959,970049210,0
2026/06/04 15:15:59.990666883,1780596959,990113878,0
2026/06/04 15:16:00.10484642,1780596960,10049629,0
2026/06/04 15:16:00.30503701,1780596960,30022223,0
2026/06/04 15:16:00.50770161,1780596960,50079013,0
2026/06/04 15:16:00.71023251,1780596960,70145169,0
2026/06/04 15:16:00.91382953,1780596960,90213153,0
2026/06/04 15:16:00.110736294,1780596960,110073795,0
2026/06/04 15:16:00.130559121,1780596960,130055352,0
2026/06/04 15:16:00.150487901,1780596960,150109119,0
2026/06/04 15:16:00.170827810,1780596960,170137052,0
2026/06/04 15:16:00.190829681,1780596960,190086576,0
2026/06/04 15:16:00.210655240,1780596960,210040000,0
2026/06/04 15:16:00.230877621,1780596960,230127947,0
2026/06/04 15:16:00.251156740,1780596960,250180496,0
2026/06/04 15:16:00.270811305,1780596960,270156885,0
2026/06/04 15:16:00.290741435,1780596960,290145350,0
2026/06/04 15:16:00.310842714,1780596960,310166477,0
2026/06/04 15:16:00.330776351,1780596960,330038250,0
2026/06/04 15:16:00.350628103,1780596960,350059650,0
2026/06/04 15:16:00.370742816,1780596960,370060935,0
2026/06/04 15:16:00.391257660,1780596960,390237179,0
2026/06/04 15:16:00.410972723,1780596960,410090142,0
2026/06/04 15:16:00.430514993,1780596960,430069364,0
2026/06/04 15:16:00.450624806,1780596960,450062712,0
2026/06/04 15:16:00.470966301,1780596960,470199341,0
2026/06/04 15:16:00.491036576,1780596960,490061488,0
2026/06/04 15:16:00.510762890,1780596960,510069341,0
2026/06/04 15:16:00.530629174,1780596960,530050053,0
2026/06/04 15:16:00.550677014,1780596960,550059255,0
2026/06/04 15:16:00.570738982,1780596960,570127549,0
2026/06/04 15:16:00.590575624,1780596960,590123760,0
2026/06/04 15:16:00.610484917,1780596960,610058699,0
2026/06/04 15:16:00.630600197,1780596960,630101154,0
2026/06/04 15:16:00.650879833,1780596960,650075725,0
2026/06/04 15:16:00.670963944,1780596960,670119043,0
2026/06/04 15:16:00.690752446,1780596960,690039705,0
2026/06/04 15:16:00.710593084,1780596960,710039317,0
2026/06/04 15:16:00.730654298,1780596960,730149650,0
2026/06/04 15:16:00.750561176,1780596960,750107402,0
2026/06/04 15:16:00.770747612,1780596960,770082232,0
2026/06/04 15:16:00.790745556,1780596960,790061701,0
2026/06/04 15:16:00.811253176,1780596960,810156861,0
2026/06/04 15:16:00.830835829,1780596960,830188541,0
2026/06/04 15:16:00.850565483,1780596960,850045015,0
2026/06/04 15:16:00.870625004,1780596960,870075829,0
2026/06/04 15:16:00.890467258,1780596960,890064350,0
2026/06/04 15:16:00.910447493,1780596960,910010984,0
2026/06/04 15:16:00.930730709,1780596960,930131609,0
2026/06/04 15:16:00.950613671,1780596960,950023666,0
2026/06/04 15:16:00.970907896,1780596960,970076266,0
2026/06/04 15:16:00.990912799,1780596960,990026552,0
2026/06/04 15:16:01.10680545,1780596961,10063106,0
2026/06/04 15:16:01.30427341,1780596961,30023327,0
2026/06/04 15:16:01.50573573,1780596961,50116150,0
2026/06/04 15:16:01.70924947,1780596961,70114441,0
2026/06/04 15:16:01.90781819,1780596961,90072492,0
2026/06/04 15:16:01.110718714,1780596961,110024217,0
2026/06/04 15:16:01.130737675,1780596961,130168147,0
2026/06/04 15:16:01.150917674,1780596961,150157201,0
2026/06/04 15:16:01.170676551,1780596961,170045147,0
2026/06/04 15:16:01.190527669,1780596961,190020617,0
2026/06/04 15:16:01.210536733,1780596961,210017017,0
2026/06/04 15:16:01.230764150,1780596961,230054715,0
2026/06/04 15:16:01.250733304,1780596961,250054933,0
2026/06/04 15:16:01.270998423,1780596961,270076588,0
2026/06/04 15:16:01.290824790,1780596961,290148162,0
2026/06/04 15:16:01.310632011,1780596961,310057152,0
2026/06/04 15:16:01.330463855,1780596961,330016169,0
2026/06/04 15:16:01.350756958,1780596961,350087850,0
2026/06/04 15:16:01.370877325,1780596961,370120692,0
2026/06/04 15:16:01.390950246,1780596961,390077797,0
2026/06/04 15:16:01.410784842,1780596961,410105311,0
2026/06/04 15:16:01.430712722,1780596961,430062846,0
2026/06/04 15:16:01.450794201,1780596961,450027026,0
2026/06/04 15:16:01.470556296,1780596961,470044741,0
2026/06/04 15:16:01.490641060,1780596961,490044257,0
2026/06/04 15:16:01.510628532,1780596961,510033536,0
2026/06/04 15:16:01.531011252,1780596961,530221199,0
2026/06/04 15:16:01.550933327,1780596961,550102458,0
2026/06/04 15:16:01.570729083,1780596961,570087689,0
2026/06/04 15:16:01.590652480,1780596961,590028037,0
2026/06/04 15:16:01.610528241,1780596961,610035958,0
2026/06/04 15:16:01.630689456,1780596961,630096954,0
2026/06/04 15:16:01.650768289,1780596961,650159482,0
2026/06/04 15:16:01.671178965,1780596961,670159734,0
2026/06/04 15:16:01.691257927,1780596961,690236974,0
2026/06/04 15:16:01.711289516,1780596961,710244010,0
2026/06/04 15:16:01.730807732,1780596961,730162878,0
2026/06/04 15:16:01.750733441,1780596961,750118441,0
2026/06/04 15:16:01.770503030,1780596961,770001346,0
2026/06/04 15:16:01.790512625,1780596961,790046924,0
2026/06/04 15:16:01.810950444,1780596961,810117483,0
2026/06/04 15:16:01.830530229,1780596961,830018071,0
2026/06/04 15:16:01.850758459,1780596961,850059760,0
2026/06/04 15:16:01.870915825,1780596961,870061145,0
2026/06/04 15:16:01.890628852,1780596961,890064017,0
2026/06/04 15:16:01.910610107,1780596961,910075992,0
2026/06/04 15:16:01.930696421,1780596961,930061964,0
2026/06/04 15:16:01.950534586,1780596961,950055523,0
2026/06/04 15:16:01.970564360,1780596961,970102288,0
2026/06/04 15:16:01.990554189,1780596961,990073278,0
2026/06/04 15:16:02.10636942,1780596962,10034686,0
2026/06/04 15:16:02.30553417,1780596962,30062329,0
2026/06/04 15:16:02.50482973,1780596962,50050683,0
2026/06/04 15:16:02.70617863,1780596962,70066627,0
2026/06/04 15:16:02.90868679,1780596962,90066930,0
2026/06/04 15:16:02.110644793,1780596962,110051049,0
2026/06/04 15:16:02.130555790,1780596962,130051598,0
2026/06/04 15:16:02.150663078,1780596962,150056157,0
2026/06/04 15:16:02.170651020,1780596962,170048616,0
2026/06/04 15:16:02.190605143,1780596962,190109164,0
2026/06/04 15:16:02.210618369,1780596962,210039777,0
2026/06/04 15:16:02.230607946,1780596962,230031073,0
2026/06/04 15:16:02.250932974,1780596962,250153295,0
2026/06/04 15:16:02.270860775,1780596962,270070499,0
2026/06/04 15:16:02.290837913,1780596962,290065211,0
2026/06/04 15:16:02.310577602,1780596962,310020324,0
2026/06/04 15:16:02.330481388,1780596962,330018462,0
2026/06/04 15:16:02.350470700,1780596962,350017459,0
2026/06/04 15:16:02.370517909,1780596962,370011691,0
2026/06/04 15:16:02.390732888,1780596962,390061058,0
2026/06/04 15:16:02.410896013,1780596962,410083665,0
2026/06/04 15:16:02.430880117,1780596962,430108955,0
2026/06/04 15:16:02.450610129,1780596962,450056899,0
2026/06/04 15:16:02.470523128,1780596962,470026333,0
2026/06/04 15:16:02.490552561,1780596962,490046623,0
2026/06/04 15:16:02.510565892,1780596962,510056528,0
2026/06/04 15:16:02.530666035,1780596962,530120649,0
2026/06/04 15:16:02.550902279,1780596962,550035554,0
2026/06/04 15:16:02.570697438,1780596962,570121218,0
2026/06/04 15:16:02.591091024,1780596962,590140253,0
2026/06/04 15:16:02.610477149,1780596962,610008198,0
2026/06/04 15:16:02.630476477,1780596962,630050250,0
2026/06/04 15:16:02.650479731,1780596962,650047274,0
2026/06/04 15:16:02.670828381,1780596962,670066544,0
2026/06/04 15:16:02.690852433,1780596962,690096558,0
2026/06/04 15:16:02.711033583,1780596962,710220591,0
2026/06/04 15:16:02.730797043,1780596962,730084609,0
2026/06/04 15:16:02.750796976,1780596962,750142309,0
2026/06/04 15:16:02.770474674,1780596962,770002831,0
2026/06/04 15:16:02.790691680,1780596962,790049469,0
2026/06/04 15:16:02.810733117,1780596962,810049400,0
2026/06/04 15:16:02.830719485,1780596962,830060424,0
2026/06/04 15:16:02.850656852,1780596962,850079970,0
2026/06/04 15:16:02.870824570,1780596962,870056956,0
2026/06/04 15:16:02.890664629,1780596962,890076652,0
2026/06/04 15:16:02.910566688,1780596962,910056302,0
2026/06/04 15:16:02.930570982,1780596962,930034672,0
2026/06/04 15:16:02.950477898,1780596962,950007811,0
2026/06/04 15:16:02.970651604,1780596962,970059594,0
2026/06/04 15:16:02.990798641,1780596962,990030965,0
2026/06/04 15:16:03.11112696,1780596963,10120943,0
2026/06/04 15:16:03.30923296,1780596963,30157995,0
2026/06/04 15:16:03.50654725,1780596963,50047298,0
2026/06/04 15:16:03.70727738,1780596963,70105683,0
2026/06/04 15:16:03.90583846,1780596963,90068564,0
2026/06/04 15:16:03.110944478,1780596963,110052241,0
2026/06/04 15:16:03.130687800,1780596963,130039914,0
2026/06/04 15:16:03.150937692,1780596963,150149666,0
2026/06/04 15:16:03.171123135,1780596963,170072655,0
2026/06/04 15:16:03.190448446,1780596963,190001357,0
2026/06/04 15:16:03.210547430,1780596963,210111278,0
2026/06/04 15:16:03.230586185,1780596963,230044414,0
2026/06/04 15:16:03.250665500,1780596963,250065879,0
2026/06/04 15:16:03.270736949,1780596963,270090870,0
2026/06/04 15:16:03.290568875,1780596963,290063603,0
2026/06/04 15:16:03.310699799,1780596963,310059368,0
2026/06/04 15:16:03.330593297,1780596963,330025107,0
2026/06/04 15:16:03.350496451,1780596963,350047952,0
2026/06/04 15:16:03.370607087,1780596963,370015212,0
2026/06/04 15:16:03.390621829,1780596963,390068644,0
2026/06/04 15:16:03.410879219,1780596963,410103917,0
2026/06/04 15:16:03.430557218,1780596963,430056445,0
2026/06/04 15:16:03.450772942,1780596963,450083250,0
2026/06/04 15:16:03.470705930,1780596963,470084233,0
2026/06/04 15:16:03.490537990,1780596963,490062073,0
2026/06/04 15:16:03.510338190,1780596963,510004217,0
2026/06/04 15:16:03.530492365,1780596963,530063348,0
2026/06/04 15:16:03.550781169,1780596963,550059554,0
2026/06/04 15:16:03.570882143,1780596963,570088587,0
2026/06/04 15:16:03.590744246,1780596963,590096230,0
2026/06/04 15:16:03.610586883,1780596963,610062399,0
2026/06/04 15:16:03.630454554,1780596963,630023297,0
2026/06/04 15:16:03.650467899,1780596963,650014528,0
2026/06/04 15:16:03.670477239,1780596963,670047595,0
2026/06/04 15:16:03.690739061,1780596963,690066857,0
2026/06/04 15:16:03.710906917,1780596963,710106389,0
2026/06/04 15:16:03.730615550,1780596963,730058310,0
2026/06/04 15:16:03.750738421,1780596963,750099564,0
2026/06/04 15:16:03.770560967,1780596963,770114577,0
2026/06/04 15:16:03.790538044,1780596963,790050017,0
