time,layout_data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24,data_25,data_26,data_27,data_28,data_29,data_30
2026/06/04 15:16:52.95656822,0,1780597012.0500925,497.56600000000003,16644.0,-0.38790160791730477,0.0,0.0,0.0,18.949939961757643,0.0,0.04374930433468835,-0.6878013187121237,0.0,0.0078125,-0.9375,-0.359375,95.3030303030303,497.56,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.35000000000000003,41.6,0.0,5.0,0.0
2026/06/04 15:16:52.95794765,0,1780597012.0700645,497.586,16644.0,-0.38790160791730477,0.0,0.0,0.0,18.889458699798347,0.0,0.03798073776151765,-0.61613124916667,1.0,0.0234375,-0.9296875,-0.34375,95.04887585532747,497.58,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.37,41.6,0.0,7.0,0.0
2026/06/04 15:16:52.95899480,0,1780597012.0900671,497.606,16644.0,-0.38790160791730477,0.0,0.0,0.0,19.12207893810334,0.0,0.05520373401761519,-0.7675631703030289,1.0,0.0,-0.921875,-0.359375,95.17595307917888,497.6,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.38,41.6,0.0,9.0,0.0
2026/06/04 15:16:52.110421321,0,1780597012.110051,497.62600000000003,16644.0,-0.38790160791730477,0.0,0.0,0.0,18.984367757026785,0.0,0.042467400651761536,-0.8866279632575731,0.0,0.015625,-0.9296875,-0.34375,95.11241446725317,497.62,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.4,41.6,0.0,0.0,0.0
2026/06/04 15:16:52.130595227,0,1780597012.1301007,497.646,16644.0,-0.38790160791730477,0.0,0.0,0.0,18.819672628306844,0.0,0.04823596722493228,-0.613819311439398,0.0,0.0078125,-0.921875,-0.34375,95.3030303030303,497.64,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.36,41.6,0.0,2.0,0.0
2026/06/04 15:16:52.150645438,0,1780597012.1501045,497.666,16644.0,-0.38790160791730477,0.0,0.0,0.0,18.842004171184122,0.0,0.04819461549322494,-0.7490676684848454,0.0,0.015625,-0.9296875,-0.3671875,95.3030303030303,497.66,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.39,41.6,0.0,4.0,0.0
2026/06/04 15:16:52.170596503,0,1780597012.170084,497.68600000000004,16644.0,-0.38790160791730477,0.0,0.0,0.0,18.742442709189586,0.0,0.04205388333468837,-0.5745163700757592,0.0,0.0078125,-0.921875,-0.3515625,95.43010752688171,497.68,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.37,41.7,0.0,6.0,0.0
2026/06/04 15:16:52.190770088,0,1780597012.1901057,497.706,16644.0,-0.38790160791730477,0.0,0.0,0.0,19.010421223716943,0.0,0.04480377349322497,-0.7872146409848484,0.0,0.0234375,-0.9296875,-0.328125,95.17595307917888,497.7,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.41000000000000003,41.7,0.0,8.0,0.0
2026/06/04 15:16:52.210825625,0,1780597012.2101247,497.726,16644.0,-0.38790160791730477,0.0,0.0,0.0,19.02344795706202,0.0,0.048070560298103006,-0.9374905932575798,0.0,0.0078125,-0.921875,-0.3671875,95.17595307917888,497.72,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.35000000000000003,41.6,0.0,10.0,0.0
2026/06/04 15:16:52.230925559,0,1780597012.2301714,497.74600000000004,16644.0,-0.38790160791730477,0.0,0.0,0.0,18.845726094997,0.0,0.03998629674932251,-0.42308444893939184,0.0,0.015625,-0.9375,-0.359375,95.3030303030303,497.74,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.4,41.7,0.0,1.0,0.0
2026/06/04 15:16:52.250721615,0,1780597012.2501395,497.766,16644.0,-0.38790160791730477,0.0,0.0,0.0,18.882945333125804,0.0,0.04339781461517617,-0.4103687914393965,0.0,0.015625,-0.921875,-0.34375,95.17595307917888,497.76,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.35000000000000003,41.7,0.0,3.0,0.0
2026/06/04 15:16:52.270514459,0,1780597012.270108,497.786,16644.0,-0.38790160791730477,0.0,0.0,0.0,18.998324971325083,0.0,0.06161325243224933,-0.7606273571212132,1.0,0.0078125,-0.9375,-0.3515625,95.17595307917888,497.78000000000003,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.39,41.6,0.0,5.0,0.0
2026/06/04 15:16:52.290826936,0,1780597012.2901545,497.806,16644.0,-0.38790160791730477,0.0,0.0,0.0,18.9201645712546,0.0,0.04223996612737132,-0.5305895532575766,1.0,0.0234375,-0.921875,-0.359375,95.17595307917888,497.8,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.32,41.7,0.0,7.0,0.0
2026/06/04 15:16:52.311278657,0,1780597012.3102653,497.826,16644.0,-0.38790160791730477,0.0,0.0,0.0,18.93039986174002,0.0,0.055637927200542045,-0.6785535678030277,1.0,0.0,-0.9296875,-0.34375,95.11241446725317,497.82,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.34,41.6,0.0,9.0,0.0
2026/06/04 15:16:52.330823868,0,1780597012.3301678,497.846,16644.0,-0.38790160791730477,0.0,0.0,0.0,18.953661885570522,0.0,0.04401809059078594,-0.614975280303034,0.0,0.0234375,-0.9296875,-0.34375,95.17595307917888,497.84000000000003,0.0,0.0,0.0,0.0,327.42,327.42,15.96875,3.9898639947466563e-16,1.28,-0.36,41.800000000000004,0.0,0.0,0.0
