time,header_stamp_secs,header_stamp_nsecs,header_frame_id,vector_x,vector_y,vector_z
2026/06/04 15:15:44.103890941,1780596944,79008253,imu_link,0.1475999653339386,0.0021018320694565773,0.05805492401123047
2026/06/04 15:15:44.104033026,1780596944,79026126,imu_link,0.03127688542008401,0.023524649441242218,0.006352424621582031
2026/06/04 15:15:44.104168559,1780596944,89555030,imu_link,-0.08764345943927765,-0.037589762359857566,-0.05698871612548828
2026/06/04 15:15:44.104271464,1780596944,89588905,imu_link,-0.19136211276054382,-0.06136409938335419,-0.09410667419433594
2026/06/04 15:15:44.104353280,1780596944,89606660,imu_link,-0.24285759031772616,0.01047058030962944,-0.15691089630126953
2026/06/04 15:15:44.104438791,1780596944,89623387,imu_link,-0.257299154996872,0.07343031466007233,-0.1509876251220703
2026/06/04 15:15:44.104516734,1780596944,99185135,imu_link,-0.1704932153224945,0.062147654592990875,-0.0688028335571289
2026/06/04 15:15:44.104601470,1780596944,99208359,imu_link,-0.0977754145860672,0.014146650210022926,0.022607803344726562
2026/06/04 15:15:44.104681243,1780596944,99220771,imu_link,0.03654595836997033,0.07424778491258623,0.07577800750732422
2026/06/04 15:15:44.104761052,1780596944,99242889,imu_link,0.2419034242630005,-0.0987452194094658,0.11241912841796875
2026/06/04 15:15:44.108307719,1780596944,107771395,imu_link,0.3150787353515625,-0.2765131890773774,0.11711311340332031
2026/06/04 15:15:44.108649907,1780596944,107782981,imu_link,0.31663066148757935,-0.4014483690261841,0.15031814575195312
2026/06/04 15:15:44.108942049,1780596944,107792893,imu_link,0.2518296241760254,-0.27343168854713445,0.18789005279541016
2026/06/04 15:15:44.119949635,1780596944,119522128,imu_link,0.19328792393207553,-0.12650088965892795,0.17598628997802734
2026/06/04 15:15:44.120310990,1780596944,119561308,imu_link,0.1170000284910202,0.10253947973251343,0.06998634338378906
2026/06/04 15:15:44.120706620,1780596944,119584295,imu_link,0.053767930716276176,0.12691812217235568,-0.013460159301757812
2026/06/04 15:15:44.121165048,1780596944,119604436,imu_link,0.01561976969242096,0.09850517660379411,-0.1368875503540039
2026/06/04 15:15:44.121515665,1780596944,119624075,imu_link,-0.0003727618604898453,0.25623828172683716,-0.31432056427001953
2026/06/04 15:15:44.130504735,1780596944,130195737,imu_link,-0.0411384254693985,0.38657861948013306,-0.4244832992553711
2026/06/04 15:15:44.130804985,1780596944,130230011,imu_link,-0.06635137647390367,0.38363105058670044,-0.4319162368774414
2026/06/04 15:15:44.131055143,1780596944,130247429,imu_link,-0.08587944507598877,0.4263357818126679,-0.3818817138671875
2026/06/04 15:15:44.131254846,1780596944,130262503,imu_link,-0.11669844388961792,0.6337828040122987,-0.29866886138916016
2026/06/04 15:15:44.140071799,1780596944,139791347,imu_link,0.011845631524920464,0.6069262027740479,-0.14875316619873047
2026/06/04 15:15:44.140322290,1780596944,139816998,imu_link,0.10160328447818756,0.33762761950492864,-0.046280860900878906
2026/06/04 15:15:44.140529820,1780596944,139835135,imu_link,0.1880866289138794,0.07722689956426622,0.02871990203857422
2026/06/04 15:15:44.140752342,1780596944,139850373,imu_link,0.2398231774568558,-0.07516450434923173,0.17514514923095703
2026/06/04 15:15:44.151896144,1780596944,151600068,imu_link,0.30795875191688543,-0.18961554765701294,0.21213912963867188
2026/06/04 15:15:44.152164992,1780596944,151624398,imu_link,0.3233549296855927,-0.26281735301017767,0.19127178192138672
2026/06/04 15:15:44.152377016,1780596944,151636283,imu_link,0.21426318585872653,-0.18641331791877747,0.1796131134033203
2026/06/04 15:15:44.152598060,1780596944,151647762,imu_link,0.15471605956554416,-0.2224997580051422,0.15815353393554688
2026/06/04 15:15:44.152819629,1780596944,151664296,imu_link,0.04986144974827767,-0.18207323551177979,0.052924156188964844
2026/06/04 15:15:44.162498299,1780596944,162265356,imu_link,-0.05164826288819314,-0.04305895417928696,-0.010924339294433594
2026/06/04 15:15:44.162725872,1780596944,162288017,imu_link,-0.17197561264038086,0.06805488467216492,-0.0930318832397461
2026/06/04 15:15:44.162934259,1780596944,162301250,imu_link,-0.27973800897598267,-0.02978101745247841,-0.11670398712158203
2026/06/04 15:15:44.163166045,1780596944,162315703,imu_link,-0.3216837942600251,0.037079606205225,-0.12886714935302734
2026/06/04 15:15:44.173379649,1780596944,173076812,imu_link,-0.2882598042488098,0.21161264181137085,-0.07907581329345703
2026/06/04 15:15:44.173685212,1780596944,173109313,imu_link,-0.1423969864845276,0.16297727823257446,-0.01893901824951172
2026/06/04 15:15:44.173967945,1780596944,173127643,imu_link,-0.06637042760848999,-0.018904497846961025,0.07976913452148438
2026/06/04 15:15:44.174263098,1780596944,173144824,imu_link,0.06446424126625061,-0.1585154086351395,0.11834907531738281
2026/06/04 15:15:44.184539077,1780596944,183833086,imu_link,0.17630653083324435,-0.19283461570739746,0.19610214233398438
2026/06/04 15:15:44.185083367,1780596944,183895245,imu_link,0.19981935620307922,-0.263283520936966,0.2087850570678711
2026/06/04 15:15:44.185534766,1780596944,183932149,imu_link,0.12855443358421326,-0.15060420334339145,0.19127941131591797
2026/06/04 15:15:44.186018741,1780596944,183965712,imu_link,0.03927592188119888,-0.13323086500167847,0.20964813232421875
2026/06/04 15:15:44.186486081,1780596944,184002397,imu_link,-0.06106146425008774,-0.07638449221849443,0.11996936798095703
2026/06/04 15:15:44.194997505,1780596944,194485053,imu_link,-0.13147154450416565,0.015646126121282578,-0.018294334411621094
2026/06/04 15:15:44.195440415,1780596944,194525295,imu_link,-0.13206708431243896,0.12789981067180636,-0.11834239959716797
2026/06/04 15:15:44.195857022,1780596944,194554082,imu_link,-0.14115771651268005,0.1495046615600586,-0.19896888732910156
2026/06/04 15:15:44.196358606,1780596944,194580981,imu_link,-0.16826568543910983,0.2026439607143402,-0.3611173629760742
2026/06/04 15:15:44.205843704,1780596944,205286889,imu_link,-0.17428468167781833,0.33155778050422674,-0.3728046417236328
2026/06/04 15:15:44.206443259,1780596944,205353805,imu_link,-0.13906607031822205,0.43992277979850775,-0.3196220397949219
2026/06/04 15:15:44.207037111,1780596944,205390630,imu_link,-0.09615323692560197,0.5281102657318115,-0.25936412811279297
2026/06/04 15:15:44.207555645,1780596944,205429904,imu_link,-0.05188239738345147,0.42138263583183294,-0.15116500854492188
2026/06/04 15:15:44.217921600,1780596944,217226696,imu_link,-0.047374423593282707,0.2710310518741608,-0.038216590881347656
2026/06/04 15:15:44.218531999,1780596944,217289305,imu_link,-0.004023965448141098,0.14878380298614502,0.02892780303955078
2026/06/04 15:15:44.219068101,1780596944,217327314,imu_link,-0.02391268499195576,0.08239276707172394,0.10602664947509766
2026/06/04 15:15:44.219638801,1780596944,217364291,imu_link,-0.024204328656196594,-0.07371357828378679,0.11614227294921875
2026/06/04 15:15:44.220104164,1780596944,217399837,imu_link,-0.09481599926948547,-0.17842033505439758,0.15146446228027344
2026/06/04 15:15:44.228393805,1780596944,227989782,imu_link,-0.16766953468322754,0.002024625428020954,0.10079288482666016
2026/06/04 15:15:44.228744741,1780596944,228022308,imu_link,-0.12218998372554779,0.035670306533575065,-0.028183937072753906
2026/06/04 15:15:44.229097663,1780596944,228053563,imu_link,-0.10660076141357422,0.014989147894084455,-0.11369800567626953
2026/06/04 15:15:44.229442883,1780596944,228074290,imu_link,-0.09482144564390184,0.00023168977349996567,-0.1895751953125
2026/06/04 15:15:44.239114148,1780596944,238721720,imu_link,-0.09834207594394684,0.15357434749603271,-0.31684017181396484
2026/06/04 15:15:44.239457761,1780596944,238757808,imu_link,-0.06622844189405443,0.17187403142452243,-0.3618803024291992
2026/06/04 15:15:44.239803694,1780596944,238780286,imu_link,-0.09342823177576066,0.058042164891958244,-0.3066825866699219
2026/06/04 15:15:44.240108655,1780596944,238799642,imu_link,-0.19366145133972168,0.12101133167743683,-0.18422794342041016
2026/06/04 15:15:44.240454226,1780596944,238819759,imu_link,-0.18303343653678894,0.10173552483320238,-0.014374732971191406
2026/06/04 15:15:44.250255941,1780596944,249545996,imu_link,-0.15518423914909363,-0.030510522425174713,0.13695621490478516
2026/06/04 15:15:44.250982576,1780596944,249608096,imu_link,-0.15078997611999512,-0.23778173327445984,0.23082733154296875
2026/06/04 15:15:44.251532100,1780596944,249647424,imu_link,-0.10360274463891984,-0.3941194117069245,0.2552328109741211
2026/06/04 15:15:44.252090759,1780596944,249681855,imu_link,-0.056759268045425415,-0.618799090385437,0.3336019515991211
2026/06/04 15:15:44.260877196,1780596944,260341926,imu_link,-0.06720139831304552,-0.64190810918808,0.34825801849365234
2026/06/04 15:15:44.261286722,1780596944,260387483,imu_link,-0.01285686157643795,-0.532422661781311,0.2693052291870117
2026/06/04 15:15:44.261643340,1780596944,260412339,imu_link,0.003979913890361786,-0.42769020795822144,0.2328510284423828
2026/06/04 15:15:44.261994564,1780596944,260435784,imu_link,0.008588191121816635,-0.4141233861446381,0.1643047332763672
2026/06/04 15:15:44.272456779,1780596944,272190156,imu_link,-0.019307574257254604,-0.30397331714630127,0.04625129699707031
2026/06/04 15:15:44.272718044,1780596944,272220134,imu_link,-0.04790788516402245,-0.1467803716659546,-0.03425407409667969
2026/06/04 15:15:44.272973440,1780596944,272238986,imu_link,-0.1502574384212494,-0.19969774782657626,-0.08991527557373047
2026/06/04 15:15:44.273204900,1780596944,272253597,imu_link,-0.2483278959989548,-0.1827942132949829,-0.14503955841064453
2026/06/04 15:15:44.273427313,1780596944,272268518,imu_link,-0.3394508361816406,-0.09828754514455797,-0.08441543579101562
2026/06/04 15:15:44.282066503,1780596944,281783485,imu_link,-0.3345102071762085,0.04923555627465249,-0.03129863739013672
2026/06/04 15:15:44.282293491,1780596944,281804154,imu_link,-0.2260524332523346,0.12331702560186387,0.01934814453125
2026/06/04 15:15:44.282504698,1780596944,281816166,imu_link,-0.15133801102638245,0.1991916000843048,0.10117340087890625
2026/06/04 15:15:44.282718589,1780596944,281827480,imu_link,0.0009989365935325623,0.06934439390897752,0.12024688720703125
2026/06/04 15:15:44.292758779,1780596944,292519814,imu_link,0.09914138168096544,-0.013197865337133408,0.1013040542602539
2026/06/04 15:15:44.292974100,1780596944,292543286,imu_link,0.19495500624179843,0.06300429999828339,0.02747821807861328
2026/06/04 15:15:44.293231475,1780596944,292557464,imu_link,0.2283104956150055,0.10588523000478746,0.0008640289306640625
2026/06/04 15:15:44.293444041,1780596944,292569564,imu_link,0.2109009772539139,0.06919598579406738,-0.0834207534790039
2026/06/04 15:15:44.304582132,1780596944,304316905,imu_link,0.19110789895057678,0.11126647889614105,-0.14752483367919922
2026/06/04 15:15:44.304813389,1780596944,304337644,imu_link,0.15701311826705933,0.33059442043304443,-0.19667720794677734
2026/06/04 15:15:44.305038635,1780596944,304349896,imu_link,0.10251912474632263,0.4059391915798188,-0.21819686889648438
2026/06/04 15:15:44.305224920,1780596944,304365420,imu_link,-0.006659375503659248,0.41743284463882446,-0.26843738555908203
2026/06/04 15:15:44.305463100,1780596944,304377681,imu_link,-0.21140439808368686,0.3939294219017029,-0.2777976989746094
2026/06/04 15:15:44.315407515,1780596944,315153988,imu_link,-0.2340824753046036,0.3504370748996735,-0.23038959503173828
2026/06/04 15:15:44.315641011,1780596944,315176198,imu_link,-0.25847041606903076,0.34897321462631226,-0.14089202880859375
2026/06/04 15:15:44.315868785,1780596944,315188746,imu_link,-0.15351213514804843,0.3435875177383423,-0.042075157165527344
2026/06/04 15:15:44.316099525,1780596944,315201819,imu_link,-0.020181899890303615,0.10486665368080139,0.11966991424560547
2026/06/04 15:15:44.325325334,1780596944,324834686,imu_link,0.09688290208578111,-0.15146400034427646,0.26876068115234375
2026/06/04 15:15:44.325715928,1780596944,324874812,imu_link,0.17577055096626282,-0.20943941175937655,0.33188724517822266
2026/06/04 15:15:44.326125687,1780596944,324898829,imu_link,0.21174871921539307,-0.37540942430496216,0.38048553466796875
2026/06/04 15:15:44.326609477,1780596944,324921504,imu_link,0.1840965747833252,-0.5842714309692383,0.4335174560546875
2026/06/04 15:15:44.337048579,1780596944,336688474,imu_link,0.031041819602251053,-0.6892277002334595,0.4477195739746094
