time,header_stamp_secs,header_stamp_nsecs,header_frame_id,temperature,variance
2026/06/04 15:16:52.198311819,1780597012,197921950,imu_link,34.828125,0.0
2026/06/04 15:16:52.198610257,1780597012,197984593,imu_link,34.828125,0.0
2026/06/04 15:16:52.198823507,1780597012,198010485,imu_link,34.828125,0.0
2026/06/04 15:16:52.199149568,1780597012,198034573,imu_link,34.83203125,0.0
2026/06/04 15:16:52.199352542,1780597012,198067609,imu_link,34.83203125,0.0
2026/06/04 15:16:52.209037421,1780597012,208680374,imu_link,34.83203125,0.0
2026/06/04 15:16:52.209537428,1780597012,208742286,imu_link,34.83203125,0.0
2026/06/04 15:16:52.209842685,1780597012,208777572,imu_link,34.828125,0.0
2026/06/04 15:16:52.210226437,1780597012,208808860,imu_link,34.828125,0.0
2026/06/04 15:16:52.219679419,1780597012,219283389,imu_link,34.828125,0.0
2026/06/04 15:16:52.219936025,1780597012,219339256,imu_link,34.828125,0.0
2026/06/04 15:16:52.220307540,1780597012,219371228,imu_link,34.8359375,0.0
2026/06/04 15:16:52.221168191,1780597012,219397478,imu_link,34.8359375,0.0
2026/06/04 15:16:52.229636529,1780597012,228955397,imu_link,34.8359375,0.0
2026/06/04 15:16:52.230176251,1780597012,228990731,imu_link,34.8359375,0.0
2026/06/04 15:16:52.230759408,1780597012,229019143,imu_link,34.8359375,0.0
2026/06/04 15:16:52.231269954,1780597012,229059366,imu_link,34.8359375,0.0
2026/06/04 15:16:52.231770417,1780597012,229088221,imu_link,34.8359375,0.0
2026/06/04 15:16:52.237073684,1780597012,236412063,imu_link,34.8359375,0.0
2026/06/04 15:16:52.237510251,1780597012,236430338,imu_link,34.828125,0.0
2026/06/04 15:16:52.248399514,1780597012,248089468,imu_link,34.828125,0.0
2026/06/04 15:16:52.248615969,1780597012,248119730,imu_link,34.828125,0.0
2026/06/04 15:16:52.248956395,1780597012,248134924,imu_link,34.828125,0.0
2026/06/04 15:16:52.249229068,1780597012,248150049,imu_link,34.83203125,0.0
2026/06/04 15:16:52.249549805,1780597012,248164548,imu_link,34.83203125,0.0
2026/06/04 15:16:52.258849881,1780597012,258654478,imu_link,34.83203125,0.0
2026/06/04 15:16:52.259094135,1780597012,258664977,imu_link,34.83203125,0.0
2026/06/04 15:16:52.259331488,1780597012,258672014,imu_link,34.8359375,0.0
2026/06/04 15:16:52.259479341,1780597012,258691619,imu_link,34.8359375,0.0
2026/06/04 15:16:52.270534476,1780597012,270379175,imu_link,34.8359375,0.0
2026/06/04 15:16:52.270772519,1780597012,270401175,imu_link,34.8359375,0.0
2026/06/04 15:16:52.271029462,1780597012,270414487,imu_link,34.83203125,0.0
2026/06/04 15:16:52.271248468,1780597012,270426592,imu_link,34.83203125,0.0
2026/06/04 15:16:52.271489567,1780597012,270438767,imu_link,34.83203125,0.0
2026/06/04 15:16:52.281262382,1780597012,281077901,imu_link,34.83203125,0.0
2026/06/04 15:16:52.281549349,1780597012,281098681,imu_link,34.83203125,0.0
2026/06/04 15:16:52.281791014,1780597012,281111373,imu_link,34.83203125,0.0
2026/06/04 15:16:52.281924783,1780597012,281123183,imu_link,34.83203125,0.0
2026/06/04 15:16:52.290857315,1780597012,290656452,imu_link,34.83203125,0.0
2026/06/04 15:16:52.291094893,1780597012,290675209,imu_link,34.83203125,0.0
2026/06/04 15:16:52.291326065,1780597012,290687608,imu_link,34.83203125,0.0
2026/06/04 15:16:52.291509675,1780597012,290699071,imu_link,34.83203125,0.0
2026/06/04 15:16:52.303101457,1780597012,302587619,imu_link,34.83203125,0.0
2026/06/04 15:16:52.303335815,1780597012,302645909,imu_link,34.828125,0.0
2026/06/04 15:16:52.303781955,1780597012,302678933,imu_link,34.828125,0.0
2026/06/04 15:16:52.304319577,1780597012,302710695,imu_link,34.828125,0.0
2026/06/04 15:16:52.304837857,1780597012,302741063,imu_link,34.828125,0.0
2026/06/04 15:16:52.313898884,1780597012,313362293,imu_link,34.83203125,0.0
2026/06/04 15:16:52.314164161,1780597012,313421704,imu_link,34.83203125,0.0
2026/06/04 15:16:52.314660858,1780597012,313455539,imu_link,34.83203125,0.0
2026/06/04 15:16:52.314977073,1780597012,313485916,imu_link,34.83203125,0.0
2026/06/04 15:16:52.324858101,1780597012,324164607,imu_link,34.828125,0.0
2026/06/04 15:16:52.325202721,1780597012,324227359,imu_link,34.828125,0.0
2026/06/04 15:16:52.325817097,1780597012,324263469,imu_link,34.828125,0.0
2026/06/04 15:16:52.326384587,1780597012,324299750,imu_link,34.828125,0.0
2026/06/04 15:16:52.336008342,1780597012,335762682,imu_link,34.8359375,0.0
2026/06/04 15:16:52.336436092,1780597012,335797602,imu_link,34.8359375,0.0
2026/06/04 15:16:52.336741028,1780597012,335817416,imu_link,34.8359375,0.0
2026/06/04 15:16:52.337022186,1780597012,335836274,imu_link,34.8359375,0.0
2026/06/04 15:16:52.337365788,1780597012,335855120,imu_link,34.828125,0.0
2026/06/04 15:16:52.346481518,1780597012,346340029,imu_link,34.828125,0.0
2026/06/04 15:16:52.346714905,1780597012,346365588,imu_link,34.828125,0.0
2026/06/04 15:16:52.346959748,1780597012,346381653,imu_link,34.828125,0.0
2026/06/04 15:16:52.347259957,1780597012,346397044,imu_link,34.83203125,0.0
2026/06/04 15:16:52.357470732,1780597012,357152811,imu_link,34.83203125,0.0
2026/06/04 15:16:52.357976293,1780597012,357207147,imu_link,34.83203125,0.0
2026/06/04 15:16:52.358420223,1780597012,357236024,imu_link,34.83203125,0.0
2026/06/04 15:16:52.358925265,1780597012,357266788,imu_link,34.8359375,0.0
2026/06/04 15:16:52.369420509,1780597012,369013737,imu_link,34.8359375,0.0
2026/06/04 15:16:52.369967463,1780597012,369109170,imu_link,34.8359375,0.0
2026/06/04 15:16:52.370607182,1780597012,369153802,imu_link,34.8359375,0.0
2026/06/04 15:16:52.371270005,1780597012,369195498,imu_link,34.828125,0.0
2026/06/04 15:16:52.371810784,1780597012,369234735,imu_link,34.828125,0.0
2026/06/04 15:16:52.379230696,1780597012,378764985,imu_link,34.828125,0.0
2026/06/04 15:16:52.379804182,1780597012,378825630,imu_link,34.828125,0.0
2026/06/04 15:16:52.380279358,1780597012,378863021,imu_link,34.8359375,0.0
2026/06/04 15:16:52.380832134,1780597012,378896932,imu_link,34.8359375,0.0
2026/06/04 15:16:52.388761644,1780597012,388401694,imu_link,34.8359375,0.0
2026/06/04 15:16:52.389019485,1780597012,388444985,imu_link,34.8359375,0.0
2026/06/04 15:16:52.389411611,1780597012,388469482,imu_link,34.8359375,0.0
2026/06/04 15:16:52.389730333,1780597012,388492101,imu_link,34.8359375,0.0
2026/06/04 15:16:52.400297806,1780597012,400111573,imu_link,34.8359375,0.0
2026/06/04 15:16:52.400504320,1780597012,400136624,imu_link,34.8359375,0.0
2026/06/04 15:16:52.400731351,1780597012,400151463,imu_link,34.8359375,0.0
2026/06/04 15:16:52.400945301,1780597012,400164711,imu_link,34.8359375,0.0
2026/06/04 15:16:52.401190184,1780597012,400177526,imu_link,34.8359375,0.0
2026/06/04 15:16:52.410968865,1780597012,410823849,imu_link,34.8359375,0.0
2026/06/04 15:16:52.411464545,1780597012,410847902,imu_link,34.8359375,0.0
2026/06/04 15:16:52.411540575,1780597012,410861110,imu_link,34.8359375,0.0
2026/06/04 15:16:52.411699464,1780597012,410873502,imu_link,34.8359375,0.0
2026/06/04 15:16:52.422723191,1780597012,422592670,imu_link,34.8359375,0.0
2026/06/04 15:16:52.422992846,1780597012,422613312,imu_link,34.83203125,0.0
2026/06/04 15:16:52.423200111,1780597012,422625455,imu_link,34.83203125,0.0
2026/06/04 15:16:52.423420850,1780597012,422636872,imu_link,34.83203125,0.0
2026/06/04 15:16:52.423703195,1780597012,422648381,imu_link,34.83203125,0.0
2026/06/04 15:16:52.433523015,1780597012,433374134,imu_link,34.83203125,0.0
2026/06/04 15:16:52.433790088,1780597012,433400351,imu_link,34.83203125,0.0
2026/06/04 15:16:52.434084076,1780597012,433413862,imu_link,34.83203125,0.0
2026/06/04 15:16:52.434307384,1780597012,433426172,imu_link,34.83203125,0.0
2026/06/04 15:16:52.444286951,1780597012,444122967,imu_link,34.84375,0.0
2026/06/04 15:16:52.444518263,1780597012,444145432,imu_link,34.84375,0.0
2026/06/04 15:16:52.444740098,1780597012,444152670,imu_link,34.84375,0.0
2026/06/04 15:16:52.444955358,1780597012,444159903,imu_link,34.84375,0.0
2026/06/04 15:16:52.456200459,1780597012,455938008,imu_link,34.8359375,0.0
2026/06/04 15:16:52.456524498,1780597012,455956289,imu_link,34.8359375,0.0
2026/06/04 15:16:52.456874050,1780597012,455968888,imu_link,34.8359375,0.0
2026/06/04 15:16:52.457248255,1780597012,455996712,imu_link,34.8359375,0.0
2026/06/04 15:16:52.457603854,1780597012,456010319,imu_link,34.84765625,0.0
2026/06/04 15:16:52.465987442,1780597012,465576675,imu_link,34.84765625,0.0
2026/06/04 15:16:52.466625842,1780597012,465614612,imu_link,34.84765625,0.0
2026/06/04 15:16:52.467223324,1780597012,465641846,imu_link,34.84765625,0.0
2026/06/04 15:16:52.467872406,1780597012,465667734,imu_link,34.8359375,0.0
2026/06/04 15:16:52.476692212,1780597012,476375151,imu_link,34.8359375,0.0
2026/06/04 15:16:52.477373661,1780597012,476416744,imu_link,34.8359375,0.0
2026/06/04 15:16:52.477684947,1780597012,476445031,imu_link,34.8359375,0.0
2026/06/04 15:16:52.478343209,1780597012,476474556,imu_link,34.84765625,0.0
2026/06/04 15:16:52.484433781,1780597012,483990449,imu_link,34.84765625,0.0
2026/06/04 15:16:52.485233439,1780597012,484080501,imu_link,34.84765625,0.0
2026/06/04 15:16:52.485862430,1780597012,484110374,imu_link,34.84765625,0.0
2026/06/04 15:16:52.495300162,1780597012,494784532,imu_link,34.84375,0.0
2026/06/04 15:16:52.495816754,1780597012,494826095,imu_link,34.84375,0.0
2026/06/04 15:16:52.496410893,1780597012,494852401,imu_link,34.84375,0.0
2026/06/04 15:16:52.496776872,1780597012,494877192,imu_link,34.84375,0.0
2026/06/04 15:16:52.506089322,1780597012,505586149,imu_link,34.8359375,0.0
2026/06/04 15:16:52.506709864,1780597012,505631399,imu_link,34.8359375,0.0
2026/06/04 15:16:52.507207935,1780597012,505664509,imu_link,34.8359375,0.0
2026/06/04 15:16:52.507775226,1780597012,505704379,imu_link,34.8359375,0.0
2026/06/04 15:16:52.508408560,1780597012,505736168,imu_link,34.84375,0.0
2026/06/04 15:16:52.516821636,1780597012,516321020,imu_link,34.84375,0.0
2026/06/04 15:16:52.517415543,1780597012,516370168,imu_link,34.84375,0.0
2026/06/04 15:16:52.517950517,1780597012,516399589,imu_link,34.84375,0.0
2026/06/04 15:16:52.518357736,1780597012,516428497,imu_link,34.84765625,0.0
2026/06/04 15:16:52.527455175,1780597012,527144164,imu_link,34.84765625,0.0
2026/06/04 15:16:52.527840682,1780597012,527190430,imu_link,34.84765625,0.0
2026/06/04 15:16:52.528459009,1780597012,527216851,imu_link,34.84765625,0.0
2026/06/04 15:16:52.528784947,1780597012,527242518,imu_link,34.8359375,0.0
2026/06/04 15:16:52.529205549,1780597012,527267493,imu_link,34.8359375,0.0
2026/06/04 15:16:52.538108896,1780597012,537945329,imu_link,34.8359375,0.0
2026/06/04 15:16:52.538424720,1780597012,537975332,imu_link,34.8359375,0.0
2026/06/04 15:16:52.538761700,1780597012,537992197,imu_link,34.8359375,0.0
2026/06/04 15:16:52.539055522,1780597012,538006615,imu_link,34.8359375,0.0
2026/06/04 15:16:52.548753079,1780597012,548631172,imu_link,34.8359375,0.0
2026/06/04 15:16:52.548971662,1780597012,548646761,imu_link,34.8359375,0.0
2026/06/04 15:16:52.549211561,1780597012,548653778,imu_link,34.8359375,0.0
2026/06/04 15:16:52.549428458,1780597012,548660573,imu_link,34.8359375,0.0
2026/06/04 15:16:52.560356176,1780597012,560258379,imu_link,34.8359375,0.0
2026/06/04 15:16:52.560554750,1780597012,560268201,imu_link,34.8359375,0.0
2026/06/04 15:16:52.560772674,1780597012,560275114,imu_link,34.84375,0.0
2026/06/04 15:16:52.560984486,1780597012,560281273,imu_link,34.84375,0.0
2026/06/04 15:16:52.561201447,1780597012,560287368,imu_link,34.84375,0.0
2026/06/04 15:16:52.571221624,1780597012,571009980,imu_link,34.84375,0.0
2026/06/04 15:16:52.571389798,1780597012,571026143,imu_link,34.84765625,0.0
2026/06/04 15:16:52.571623949,1780597012,571033446,imu_link,34.84765625,0.0
2026/06/04 15:16:52.571840805,1780597012,571039845,imu_link,34.84765625,0.0
2026/06/04 15:16:52.581835027,1780597012,581659489,imu_link,34.84765625,0.0
2026/06/04 15:16:52.582029730,1780597012,581670806,imu_link,34.84375,0.0
2026/06/04 15:16:52.582258659,1780597012,581677622,imu_link,34.84375,0.0
2026/06/04 15:16:52.582491704,1780597012,581684011,imu_link,34.84375,0.0
2026/06/04 15:16:52.593652815,1780597012,593408291,imu_link,34.84375,0.0
2026/06/04 15:16:52.594031673,1780597012,593440225,imu_link,34.828125,0.0
2026/06/04 15:16:52.594494616,1780597012,593455051,imu_link,34.828125,0.0
2026/06/04 15:16:52.594921320,1780597012,593468398,imu_link,34.828125,0.0
2026/06/04 15:16:52.595347064,1780597012,593481714,imu_link,34.828125,0.0
2026/06/04 15:16:52.603500714,1780597012,603218488,imu_link,34.84765625,0.0
2026/06/04 15:16:52.603886773,1780597012,603272874,imu_link,34.84765625,0.0
2026/06/04 15:16:52.604200238,1780597012,603360553,imu_link,34.84765625,0.0
2026/06/04 15:16:52.604556133,1780597012,603388954,imu_link,34.84765625,0.0
2026/06/04 15:16:52.614387040,1780597012,614065256,imu_link,34.8359375,0.0
2026/06/04 15:16:52.614893283,1780597012,614109891,imu_link,34.8359375,0.0
2026/06/04 15:16:52.615315426,1780597012,614131769,imu_link,34.8359375,0.0
2026/06/04 15:16:52.615721421,1780597012,614152309,imu_link,34.8359375,0.0
2026/06/04 15:16:52.626149857,1780597012,625869409,imu_link,34.8359375,0.0
2026/06/04 15:16:52.626573294,1780597012,625916324,imu_link,34.8359375,0.0
2026/06/04 15:16:52.626921527,1780597012,625943516,imu_link,34.8359375,0.0
2026/06/04 15:16:52.627238981,1780597012,625967035,imu_link,34.8359375,0.0
2026/06/04 15:16:52.627607142,1780597012,625990157,imu_link,34.84765625,0.0
2026/06/04 15:16:52.637174500,1780597012,636727400,imu_link,34.84765625,0.0
2026/06/04 15:16:52.637727869,1780597012,636800502,imu_link,34.84765625,0.0
2026/06/04 15:16:52.638275813,1780597012,636841176,imu_link,34.84765625,0.0
2026/06/04 15:16:52.638795939,1780597012,636878178,imu_link,34.84375,0.0
2026/06/04 15:16:52.646848123,1780597012,646377464,imu_link,34.84375,0.0
2026/06/04 15:16:52.647388173,1780597012,646444417,imu_link,34.84375,0.0
2026/06/04 15:16:52.647924115,1780597012,646481516,imu_link,34.84375,0.0
2026/06/04 15:16:52.648576973,1780597012,646519335,imu_link,34.8359375,0.0
2026/06/04 15:16:52.658677823,1780597012,658238360,imu_link,34.8359375,0.0
2026/06/04 15:16:52.659288064,1780597012,658303145,imu_link,34.8359375,0.0
2026/06/04 15:16:52.659884122,1780597012,658343896,imu_link,34.8359375,0.0
2026/06/04 15:16:52.660482331,1780597012,658381144,imu_link,34.84765625,0.0
2026/06/04 15:16:52.660988665,1780597012,658417671,imu_link,34.84765625,0.0
2026/06/04 15:16:52.669300273,1780597012,668969747,imu_link,34.84765625,0.0
2026/06/04 15:16:52.669891814,1780597012,669038754,imu_link,34.84765625,0.0
2026/06/04 15:16:52.670430080,1780597012,669100046,imu_link,34.84765625,0.0
2026/06/04 15:16:52.670991638,1780597012,669226682,imu_link,34.84765625,0.0
2026/06/04 15:16:52.679983120,1780597012,679669958,imu_link,34.84765625,0.0
2026/06/04 15:16:52.680344136,1780597012,679699950,imu_link,34.84765625,0.0
2026/06/04 15:16:52.680677004,1780597012,679715967,imu_link,34.84375,0.0
2026/06/04 15:16:52.680920917,1780597012,679729798,imu_link,34.84375,0.0
2026/06/04 15:16:52.681205730,1780597012,679743050,imu_link,34.84375,0.0
2026/06/04 15:16:52.690538964,1780597012,690367961,imu_link,34.84375,0.0
2026/06/04 15:16:52.690833625,1780597012,690383459,imu_link,34.84765625,0.0
2026/06/04 15:16:52.691053554,1780597012,690391682,imu_link,34.84765625,0.0
2026/06/04 15:16:52.691267058,1780597012,690399030,imu_link,34.84765625,0.0
2026/06/04 15:16:52.701298696,1780597012,701112309,imu_link,34.84765625,0.0
2026/06/04 15:16:52.701538716,1780597012,701131524,imu_link,34.84375,0.0
2026/06/04 15:16:52.701753283,1780597012,701138465,imu_link,34.84375,0.0
2026/06/04 15:16:52.701956315,1780597012,701145143,imu_link,34.84375,0.0
2026/06/04 15:16:52.713286986,1780597012,713066305,imu_link,34.84375,0.0
2026/06/04 15:16:52.713511962,1780597012,713080307,imu_link,34.8515625,0.0
2026/06/04 15:16:52.713736210,1780597012,713087030,imu_link,34.8515625,0.0
2026/06/04 15:16:52.713946613,1780597012,713093320,imu_link,34.8515625,0.0
2026/06/04 15:16:52.714145204,1780597012,713099519,imu_link,34.8515625,0.0
2026/06/04 15:16:52.723151549,1780597012,722899319,imu_link,34.84765625,0.0
2026/06/04 15:16:52.723358459,1780597012,722918474,imu_link,34.84765625,0.0
2026/06/04 15:16:52.723555615,1780597012,722925794,imu_link,34.84765625,0.0
2026/06/04 15:16:52.723762349,1780597012,722932142,imu_link,34.84765625,0.0
2026/06/04 15:16:52.730554669,1780597012,730314954,imu_link,34.84375,0.0
2026/06/04 15:16:52.730712916,1780597012,730325043,imu_link,34.84375,0.0
2026/06/04 15:16:52.731258198,1780597012,730344484,imu_link,34.84375,0.0
2026/06/04 15:16:52.741453912,1780597012,741109955,imu_link,34.84375,0.0
2026/06/04 15:16:52.741920185,1780597012,741135663,imu_link,34.8359375,0.0
2026/06/04 15:16:52.742343817,1780597012,741151397,imu_link,34.8359375,0.0
2026/06/04 15:16:52.742777829,1780597012,741176543,imu_link,34.8359375,0.0
2026/06/04 15:16:52.753486367,1780597012,753069134,imu_link,34.8359375,0.0
2026/06/04 15:16:52.754187457,1780597012,753113933,imu_link,34.84765625,0.0
2026/06/04 15:16:52.754755088,1780597012,753163899,imu_link,34.84765625,0.0
2026/06/04 15:16:52.755291364,1780597012,753197338,imu_link,34.84765625,0.0
2026/06/04 15:16:52.755803370,1780597012,753224148,imu_link,34.84765625,0.0
2026/06/04 15:16:52.763420880,1780597012,762961275,imu_link,34.85546875,0.0
2026/06/04 15:16:52.764014271,1780597012,763000450,imu_link,34.85546875,0.0
2026/06/04 15:16:52.764574681,1780597012,763029080,imu_link,34.85546875,0.0
2026/06/04 15:16:52.765100993,1780597012,763078798,imu_link,34.85546875,0.0
2026/06/04 15:16:52.774180958,1780597012,773755853,imu_link,34.84765625,0.0
2026/06/04 15:16:52.774667827,1780597012,773798451,imu_link,34.84765625,0.0
2026/06/04 15:16:52.775119590,1780597012,773824863,imu_link,34.84765625,0.0
2026/06/04 15:16:52.775546995,1780597012,773851619,imu_link,34.84765625,0.0
2026/06/04 15:16:52.784984949,1780597012,784560209,imu_link,34.84765625,0.0
2026/06/04 15:16:52.785601788,1780597012,784654324,imu_link,34.84765625,0.0
2026/06/04 15:16:52.786184462,1780597012,784700493,imu_link,34.84765625,0.0
2026/06/04 15:16:52.786744954,1780597012,784730923,imu_link,34.84765625,0.0
2026/06/04 15:16:52.796943767,1780597012,796482846,imu_link,34.84765625,0.0
2026/06/04 15:16:52.797546502,1780597012,796581808,imu_link,34.84765625,0.0
2026/06/04 15:16:52.798104465,1780597012,796629422,imu_link,34.84765625,0.0
2026/06/04 15:16:52.798634915,1780597012,796670928,imu_link,34.84765625,0.0
2026/06/04 15:16:52.799197369,1780597012,796711828,imu_link,34.8515625,0.0
2026/06/04 15:16:52.806539167,1780597012,806192380,imu_link,34.8515625,0.0
2026/06/04 15:16:52.807078392,1780597012,806237197,imu_link,34.8515625,0.0
2026/06/04 15:16:52.807492850,1780597012,806264446,imu_link,34.8515625,0.0
2026/06/04 15:16:52.807943787,1780597012,806290384,imu_link,34.84765625,0.0
2026/06/04 15:16:52.818403199,1780597012,818049845,imu_link,34.84765625,0.0
2026/06/04 15:16:52.818739567,1780597012,818088253,imu_link,34.84765625,0.0
2026/06/04 15:16:52.819063799,1780597012,818103468,imu_link,34.84765625,0.0
2026/06/04 15:16:52.819396833,1780597012,818118533,imu_link,34.84375,0.0
2026/06/04 15:16:52.819673868,1780597012,818134908,imu_link,34.84375,0.0
2026/06/04 15:16:52.827982973,1780597012,827690144,imu_link,34.84375,0.0
2026/06/04 15:16:52.828403516,1780597012,827715044,imu_link,34.84375,0.0
2026/06/04 15:16:52.828711057,1780597012,827730637,imu_link,34.84765625,0.0
2026/06/04 15:16:52.829065566,1780597012,827744379,imu_link,34.84765625,0.0
2026/06/04 15:16:52.838731099,1780597012,838522036,imu_link,34.84765625,0.0
2026/06/04 15:16:52.839131850,1780597012,838545070,imu_link,34.84765625,0.0
2026/06/04 15:16:52.839226652,1780597012,838553158,imu_link,34.84765625,0.0
2026/06/04 15:16:52.839438995,1780597012,838560322,imu_link,34.84765625,0.0
2026/06/04 15:16:52.850465443,1780597012,850316997,imu_link,34.84765625,0.0
2026/06/04 15:16:52.850720149,1780597012,850334865,imu_link,34.84765625,0.0
2026/06/04 15:16:52.850952718,1780597012,850342752,imu_link,34.84765625,0.0
2026/06/04 15:16:52.851135522,1780597012,850349949,imu_link,34.84765625,0.0
2026/06/04 15:16:52.851350782,1780597012,850356663,imu_link,34.84765625,0.0
2026/06/04 15:16:52.861240562,1780597012,861086096,imu_link,34.84765625,0.0
2026/06/04 15:16:52.861500385,1780597012,861107702,imu_link,34.84765625,0.0
2026/06/04 15:16:52.861768428,1780597012,861117476,imu_link,34.84765625,0.0
2026/06/04 15:16:52.862024767,1780597012,861126183,imu_link,34.84765625,0.0
2026/06/04 15:16:52.871935955,1780597012,871750763,imu_link,34.84765625,0.0
2026/06/04 15:16:52.872171763,1780597012,871770016,imu_link,34.84765625,0.0
2026/06/04 15:16:52.872440961,1780597012,871790662,imu_link,34.84765625,0.0
2026/06/04 15:16:52.872710011,1780597012,871801866,imu_link,34.84765625,0.0
2026/06/04 15:16:52.884004863,1780597012,883631166,imu_link,34.84765625,0.0
2026/06/04 15:16:52.884758199,1780597012,883691245,imu_link,34.859375,0.0
2026/06/04 15:16:52.885279537,1780597012,883717287,imu_link,34.859375,0.0
2026/06/04 15:16:52.885918456,1780597012,883738015,imu_link,34.859375,0.0
2026/06/04 15:16:52.886514774,1780597012,883758268,imu_link,34.859375,0.0
2026/06/04 15:16:52.893833769,1780597012,893428383,imu_link,34.85546875,0.0
2026/06/04 15:16:52.894315931,1780597012,893503753,imu_link,34.85546875,0.0
2026/06/04 15:16:52.894896630,1780597012,893536773,imu_link,34.85546875,0.0
2026/06/04 15:16:52.895437322,1780597012,893564723,imu_link,34.85546875,0.0
2026/06/04 15:16:52.904774664,1780597012,904242399,imu_link,34.85546875,0.0
2026/06/04 15:16:52.905407073,1780597012,904305936,imu_link,34.85546875,0.0
2026/06/04 15:16:52.905842983,1780597012,904337055,imu_link,34.85546875,0.0
2026/06/04 15:16:52.906437179,1780597012,904366044,imu_link,34.85546875,0.0
2026/06/04 15:16:52.916794219,1780597012,916091815,imu_link,34.8515625,0.0
2026/06/04 15:16:52.917342811,1780597012,916152869,imu_link,34.8515625,0.0
2026/06/04 15:16:52.917774329,1780597012,916180910,imu_link,34.8515625,0.0
2026/06/04 15:16:52.918324468,1780597012,916237093,imu_link,34.8515625,0.0
2026/06/04 15:16:52.918840545,1780597012,916281696,imu_link,34.85546875,0.0
2026/06/04 15:16:52.926943556,1780597012,926707793,imu_link,34.85546875,0.0
