time,stamp_secs,stamp_nsecs,level,name,msg,file,function,line
2026/06/04 15:16:52.237460807,1780597012,237283454,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181652.20,A,2248.8436,S,04703.6594,W,0.0058,356.232,040626,-21.3,W*60",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:52.238559487,1780597012,238287599,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,15,19,20,22,24,30,,,,3.3,1.4,3.0*0A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.239418582,1780597012,239209255,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181652.20,4.590,4.505,0.734,,,,*46",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.250808810,1780597012,250618682,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.270557845,1780597012,270464630,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.290897370,1780597012,290677174,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.311453509,1780597012,311030474,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.328140667,1780597012,327732838,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,1,43,06,41,075,45,11,32,025,42,12,27,244,38,13,23,241,37*40",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.329581647,1780597012,329181941,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,2,43,14,10,106,18,15,34,296,43,19,51,147,47,20,36,333,42*40",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.330860792,1780597012,330457895,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,3,43,22,22,121,37,24,47,216,42,30,11,049,37,36,02,086,00*4E",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.330948642,1780597012,330685456,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.331882040,1780597012,331582382,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,4,43,44,10,278,33,49,27,073,46,303,19,226,36,305,53,277,41*44",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.332884691,1780597012,332572237,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,5,43,306,17,012,40,309,37,355,41,310,31,048,42,311,21,019,37*41",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
