time,data
2026/06/04 15:15:44.103868352,0.0
2026/06/04 15:15:44.104008676,0.0
2026/06/04 15:15:44.104156351,0.0
2026/06/04 15:15:44.120653249,0.0
2026/06/04 15:15:44.140404005,0.0
2026/06/04 15:15:44.160764820,0.0
2026/06/04 15:15:44.180796097,0.0
2026/06/04 15:15:44.200786671,0.0
2026/06/04 15:15:44.220828305,0.0
2026/06/04 15:15:44.240575610,0.0
2026/06/04 15:15:44.260754719,0.0
2026/06/04 15:15:44.280419415,0.0
2026/06/04 15:15:44.300504979,0.0
2026/06/04 15:15:44.320485439,0.0
2026/06/04 15:15:44.340391908,0.0
2026/06/04 15:15:44.361012103,0.0
2026/06/04 15:15:44.380802575,0.0
2026/06/04 15:15:44.400606395,0.0
2026/06/04 15:15:44.420602604,0.0
2026/06/04 15:15:44.440454206,0.0
2026/06/04 15:15:44.460607616,0.0
2026/06/04 15:15:44.480681187,0.0
2026/06/04 15:15:44.501310337,0.0
2026/06/04 15:15:44.520828825,0.0
2026/06/04 15:15:44.540887427,0.0
2026/06/04 15:15:44.560533978,0.0
2026/06/04 15:15:44.580807693,0.0
2026/06/04 15:15:44.600560602,0.0
2026/06/04 15:15:44.620554314,0.0
2026/06/04 15:15:44.640639498,0.0
2026/06/04 15:15:44.661038407,0.0
2026/06/04 15:15:44.681184223,0.0
2026/06/04 15:15:44.700706680,0.0
2026/06/04 15:15:44.720576461,0.0
2026/06/04 15:15:44.740637491,0.0
2026/06/04 15:15:44.760618681,0.0
2026/06/04 15:15:44.780829370,0.0
2026/06/04 15:15:44.800759756,0.0
2026/06/04 15:15:44.820828685,0.0
2026/06/04 15:15:44.840869050,0.0
2026/06/04 15:15:44.860411297,0.0
2026/06/04 15:15:44.880433550,0.0
2026/06/04 15:15:44.900545538,0.0
2026/06/04 15:15:44.920795070,0.0
2026/06/04 15:15:44.940871822,0.0
2026/06/04 15:15:44.960766039,0.0
2026/06/04 15:15:44.980901675,0.0
2026/06/04 15:15:45.793362,0.0
2026/06/04 15:15:45.20630450,0.0
2026/06/04 15:15:45.40496319,0.0
2026/06/04 15:15:45.60830578,0.0
2026/06/04 15:15:45.80671481,0.0
2026/06/04 15:15:45.100674068,0.0
2026/06/04 15:15:45.120866900,0.0
2026/06/04 15:15:45.140578952,0.0
2026/06/04 15:15:45.160425017,0.0
2026/06/04 15:15:45.180659941,0.0
2026/06/04 15:15:45.200901269,0.0
2026/06/04 15:15:45.220739879,0.0
2026/06/04 15:15:45.240635576,0.0
2026/06/04 15:15:45.260758958,0.0
2026/06/04 15:15:45.280781974,0.0
2026/06/04 15:15:45.300755674,0.0
2026/06/04 15:15:45.320614402,0.0
2026/06/04 15:15:45.340575571,0.0
2026/06/04 15:15:45.360755085,0.0
2026/06/04 15:15:45.380985162,0.0
2026/06/04 15:15:45.400924535,0.0
2026/06/04 15:15:45.420656533,0.0
2026/06/04 15:15:45.440431051,0.0
2026/06/04 15:15:45.460605030,0.0
2026/06/04 15:15:45.480426893,0.0
2026/06/04 15:15:45.501236645,0.0
2026/06/04 15:15:45.520897409,0.0
2026/06/04 15:15:45.540843179,0.0
2026/06/04 15:15:45.560834341,0.0
2026/06/04 15:15:45.580631174,0.0
2026/06/04 15:15:45.600492528,0.0
2026/06/04 15:15:45.620581201,0.0
2026/06/04 15:15:45.640691273,0.0
2026/06/04 15:15:45.660930888,0.0
2026/06/04 15:15:45.680831614,0.0
2026/06/04 15:15:45.700732852,0.0
2026/06/04 15:15:45.720556384,0.0
2026/06/04 15:15:45.740418728,0.0
2026/06/04 15:15:45.760584370,0.0
2026/06/04 15:15:45.780700919,0.0
2026/06/04 15:15:45.800876700,0.0
2026/06/04 15:15:45.821158194,0.0
2026/06/04 15:15:45.840710034,0.0
2026/06/04 15:15:45.860710888,0.0
2026/06/04 15:15:45.880439449,0.0
2026/06/04 15:15:45.900523128,0.0
2026/06/04 15:15:45.920652224,0.0
2026/06/04 15:15:45.940730210,0.0
2026/06/04 15:15:45.960836807,0.0
2026/06/04 15:15:45.980906448,0.0
2026/06/04 15:15:46.743538,0.0
2026/06/04 15:15:46.20526460,0.0
2026/06/04 15:15:46.40577536,0.0
2026/06/04 15:15:46.60523451,0.0
2026/06/04 15:15:46.80928368,0.0
2026/06/04 15:15:46.101371097,0.0
2026/06/04 15:15:46.121290821,0.0
2026/06/04 15:15:46.141003032,0.0
2026/06/04 15:15:46.160796274,0.0
2026/06/04 15:15:46.180758245,0.0
